Delivery Date,Hour Ending,Repeated Hour Flag,Settlement Point,Settlement Point Price
02/08/2020,14:00,N,LZ_CPS,14.01
02/08/2020,14:00,N,LZ_HOUSTON,13.86
02/08/2020,14:00,N,LZ_LCRA,14.07
02/08/2020,14:00,N,LZ_NORTH,14.07
02/08/2020,14:00,N,LZ_RAYBN,14.06
02/08/2020,14:00,N,LZ_SOUTH,13.15
02/08/2020,14:00,N,LZ_WEST,19.27
02/08/2020,15:00,N,HB_BUSAVG,13.02
02/08/2020,15:00,N,HB_HOUSTON,12.99
02/08/2020,15:00,N,HB_HUBAVG,13.04
02/08/2020,15:00,N,HB_NORTH,13.10
02/08/2020,15:00,N,HB_PAN,12
02/08/2020,15:00,N,HB_SOUTH,12.50
02/08/2020,15:00,N,HB_WEST,13.55
02/08/2020,15:00,N,LZ_AEN,13.19
02/08/2020,15:00,N,LZ_CPS,13.06
02/08/2020,15:00,N,LZ_HOUSTON,12.97
02/08/2020,15:00,N,LZ_LCRA,13.12
02/08/2020,15:00,N,LZ_NORTH,13.14
02/08/2020,15:00,N,LZ_RAYBN,13.13
02/08/2020,15:00,N,LZ_SOUTH,11.86
02/08/2020,15:00,N,LZ_WEST,18.55
02/08/2020,16:00,N,HB_BUSAVG,13.60
02/08/2020,16:00,N,HB_HOUSTON,13.55
02/08/2020,16:00,N,HB_HUBAVG,13.67
02/08/2020,16:00,N,HB_NORTH,13.66
02/08/2020,16:00,N,HB_PAN,12
02/08/2020,16:00,N,HB_SOUTH,12.97
02/08/2020,16:00,N,HB_WEST,14.51
02/08/2020,16:00,N,LZ_AEN,13.79
02/08/2020,16:00,N,LZ_CPS,13.65
02/08/2020,16:00,N,LZ_HOUSTON,13.54
02/08/2020,16:00,N,LZ_LCRA,13.69
02/08/2020,16:00,N,LZ_NORTH,13.69
02/08/2020,16:00,N,LZ_RAYBN,13.68
02/08/2020,16:00,N,LZ_SOUTH,12.26
02/08/2020,16:00,N,LZ_WEST,20.30
02/08/2020,17:00,N,HB_BUSAVG,13.31
02/08/2020,17:00,N,HB_HOUSTON,13.22
02/08/2020,17:00,N,HB_HUBAVG,13.40
02/08/2020,17:00,N,HB_NORTH,13.45
02/08/2020,17:00,N,HB_PAN,11.45
02/08/2020,17:00,N,HB_SOUTH,12.33
02/08/2020,17:00,N,HB_WEST,14.60
02/08/2020,17:00,N,LZ_AEN,13.63
02/08/2020,17:00,N,LZ_CPS,13.65
02/08/2020,17:00,N,LZ_HOUSTON,13.22
02/08/2020,17:00,N,LZ_LCRA,13.52
02/08/2020,17:00,N,LZ_NORTH,13.48
02/08/2020,17:00,N,LZ_RAYBN,13.47
02/08/2020,17:00,N,LZ_SOUTH,12.34
02/08/2020,17:00,N,LZ_WEST,29.46
02/08/2020,18:00,N,HB_BUSAVG,15.65
02/08/2020,18:00,N,HB_HOUSTON,15.57
02/08/2020,18:00,N,HB_HUBAVG,15.78
02/08/2020,18:00,N,HB_NORTH,15.77
02/08/2020,18:00,N,HB_PAN,11.86
02/08/2020,18:00,N,HB_SOUTH,14.72
02/08/2020,18:00,N,HB_WEST,17.04
02/08/2020,18:00,N,LZ_AEN,15.96
02/08/2020,18:00,N,LZ_CPS,16.19
02/08/2020,18:00,N,LZ_HOUSTON,15.57
02/08/2020,18:00,N,LZ_LCRA,15.90
02/08/2020,18:00,N,LZ_NORTH,15.85
02/08/2020,18:00,N,LZ_RAYBN,15.82
02/08/2020,18:00,N,LZ_SOUTH,14.06
02/08/2020,18:00,N,LZ_WEST,57.96
02/08/2020,19:00,N,HB_BUSAVG,17.30
02/08/2020,19:00,N,HB_HOUSTON,17.74
02/08/2020,19:00,N,HB_HUBAVG,17.24
02/08/2020,19:00,N,HB_NORTH,17.22
02/08/2020,19:00,N,HB_PAN,7.90
02/08/2020,19:00,N,HB_SOUTH,17.37
02/08/2020,19:00,N,HB_WEST,16.63
02/08/2020,19:00,N,LZ_AEN,18.24
02/08/2020,19:00,N,LZ_CPS,18.56
02/08/2020,19:00,N,LZ_HOUSTON,17.80
02/08/2020,19:00,N,LZ_LCRA,18.24
02/08/2020,19:00,N,LZ_NORTH,17.37
02/08/2020,19:00,N,LZ_RAYBN,17.27
02/08/2020,19:00,N,LZ_SOUTH,17.14
02/08/2020,19:00,N,LZ_WEST,51.86
02/08/2020,20:00,N,HB_BUSAVG,13.55
02/08/2020,20:00,N,HB_HOUSTON,14.22
02/08/2020,20:00,N,HB_HUBAVG,13.19
02/08/2020,20:00,N,HB_NORTH,13.85
02/08/2020,20:00,N,HB_PAN,1.36
02/08/2020,20:00,N,HB_SOUTH,13.59
02/08/2020,20:00,N,HB_WEST,11.10
02/08/2020,20:00,N,LZ_AEN,14.28
02/08/2020,20:00,N,LZ_CPS,15.05
02/08/2020,20:00,N,LZ_HOUSTON,14.28
02/08/2020,20:00,N,LZ_LCRA,14.11
02/08/2020,20:00,N,LZ_NORTH,14.11
02/08/2020,20:00,N,LZ_RAYBN,14.55
02/08/2020,20:00,N,LZ_SOUTH,13.01
02/08/2020,20:00,N,LZ_WEST,32.23
02/08/2020,21:00,N,HB_BUSAVG,11.72
02/08/2020,21:00,N,HB_HOUSTON,12.66
02/08/2020,21:00,N,HB_HUBAVG,11.01
02/08/2020,21:00,N,HB_NORTH,12.36
02/08/2020,21:00,N,HB_PAN,-4.98
02/08/2020,21:00,N,HB_SOUTH,12.13
02/08/2020,21:00,N,HB_WEST,6.91
02/08/2020,21:00,N,LZ_AEN,12.55
02/08/2020,21:00,N,LZ_CPS,13.42
02/08/2020,21:00,N,LZ_HOUSTON,12.73
02/08/2020,21:00,N,LZ_LCRA,12.88
02/08/2020,21:00,N,LZ_NORTH,12.78
02/08/2020,21:00,N,LZ_RAYBN,13.89
02/08/2020,21:00,N,LZ_SOUTH,12.13
02/08/2020,21:00,N,LZ_WEST,17.91
02/08/2020,22:00,N,HB_BUSAVG,11.15
02/08/2020,22:00,N,HB_HOUSTON,12.02
02/08/2020,22:00,N,HB_HUBAVG,10.29
02/08/2020,22:00,N,HB_NORTH,12
02/08/2020,22:00,N,HB_PAN,-5
02/08/2020,22:00,N,HB_SOUTH,11.47
02/08/2020,22:00,N,HB_WEST,5.66
02/08/2020,22:00,N,LZ_AEN,11.92
02/08/2020,22:00,N,LZ_CPS,12.73
02/08/2020,22:00,N,LZ_HOUSTON,12.06
02/08/2020,22:00,N,LZ_LCRA,12.47
02/08/2020,22:00,N,LZ_NORTH,12.46
02/08/2020,22:00,N,LZ_RAYBN,13.96
02/08/2020,22:00,N,LZ_SOUTH,11.54
02/08/2020,22:00,N,LZ_WEST,15
02/08/2020,23:00,N,HB_BUSAVG,7.95
02/08/2020,23:00,N,HB_HOUSTON,8.69
02/08/2020,23:00,N,HB_HUBAVG,7.06
02/08/2020,23:00,N,HB_NORTH,8.76
02/08/2020,23:00,N,HB_PAN,-5.38
02/08/2020,23:00,N,HB_SOUTH,8.68
02/08/2020,23:00,N,HB_WEST,2.08
02/08/2020,23:00,N,LZ_AEN,8.84
02/08/2020,23:00,N,LZ_CPS,9.67
02/08/2020,23:00,N,LZ_HOUSTON,8.69
02/08/2020,23:00,N,LZ_LCRA,9.57
02/08/2020,23:00,N,LZ_NORTH,9.19
02/08/2020,23:00,N,LZ_RAYBN,10.85
02/08/2020,23:00,N,LZ_SOUTH,8.17
02/08/2020,23:00,N,LZ_WEST,10.87
02/08/2020,24:00,N,HB_BUSAVG,7.65
02/08/2020,24:00,N,HB_HOUSTON,8.37
02/08/2020,24:00,N,HB_HUBAVG,6.66
02/08/2020,24:00,N,HB_NORTH,8.65
02/08/2020,24:00,N,HB_PAN,-5.08
02/08/2020,24:00,N,HB_SOUTH,8.12
02/08/2020,24:00,N,HB_WEST,1.49
02/08/2020,24:00,N,LZ_AEN,8.21
02/08/2020,24:00,N,LZ_CPS,9.15
02/08/2020,24:00,N,LZ_HOUSTON,8.36
02/08/2020,24:00,N,LZ_LCRA,8.53
02/08/2020,24:00,N,LZ_NORTH,9.13
02/08/2020,24:00,N,LZ_RAYBN,11.02
02/08/2020,24:00,N,LZ_SOUTH,7.56
02/08/2020,24:00,N,LZ_WEST,11.50
02/09/2020,01:00,N,HB_BUSAVG,5.44
02/09/2020,01:00,N,HB_HOUSTON,6.03
02/09/2020,01:00,N,HB_HUBAVG,4.53
02/09/2020,01:00,N,HB_NORTH,6.38
02/09/2020,01:00,N,HB_PAN,-4.96
02/09/2020,01:00,N,HB_SOUTH,5.69
02/09/2020,01:00,N,HB_WEST,0.02
02/09/2020,01:00,N,LZ_AEN,5.44
02/09/2020,01:00,N,LZ_CPS,5.95
02/09/2020,01:00,N,LZ_HOUSTON,6.01
02/09/2020,01:00,N,LZ_LCRA,5.38
02/09/2020,01:00,N,LZ_NORTH,6.34
02/09/2020,01:00,N,LZ_RAYBN,8.71
02/09/2020,01:00,N,LZ_SOUTH,4.97
02/09/2020,01:00,N,LZ_WEST,7.43
02/09/2020,02:00,N,HB_BUSAVG,5.01
02/09/2020,02:00,N,HB_HOUSTON,5.55
02/09/2020,02:00,N,HB_HUBAVG,4.12
02/09/2020,02:00,N,HB_NORTH,5.96
02/09/2020,02:00,N,HB_PAN,-4.96
02/09/2020,02:00,N,HB_SOUTH,5.10
02/09/2020,02:00,N,HB_WEST,-0.14
02/09/2020,02:00,N,LZ_AEN,4.95
02/09/2020,02:00,N,LZ_CPS,5.30
02/09/2020,02:00,N,LZ_HOUSTON,5.53
02/09/2020,02:00,N,LZ_LCRA,4.91
02/09/2020,02:00,N,LZ_NORTH,5.87
02/09/2020,02:00,N,LZ_RAYBN,8.25
02/09/2020,02:00,N,LZ_SOUTH,4.20
02/09/2020,02:00,N,LZ_WEST,5.30
02/09/2020,03:00,N,HB_BUSAVG,4.19
02/09/2020,03:00,N,HB_HOUSTON,4.65
02/09/2020,03:00,N,HB_HUBAVG,3.46
02/09/2020,03:00,N,HB_NORTH,5
02/09/2020,03:00,N,HB_PAN,-3.79
02/09/2020,03:00,N,HB_SOUTH,4.15
02/09/2020,03:00,N,HB_WEST,0.04
02/09/2020,03:00,N,LZ_AEN,4.17
02/09/2020,03:00,N,LZ_CPS,4.30
02/09/2020,03:00,N,LZ_HOUSTON,4.64
02/09/2020,03:00,N,LZ_LCRA,4.23
02/09/2020,03:00,N,LZ_NORTH,4.89
02/09/2020,03:00,N,LZ_RAYBN,6.84
02/09/2020,03:00,N,LZ_SOUTH,3.07
02/09/2020,03:00,N,LZ_WEST,6.73
02/09/2020,04:00,N,HB_BUSAVG,3.90
02/09/2020,04:00,N,HB_HOUSTON,4.31
02/09/2020,04:00,N,HB_HUBAVG,3.47
02/09/2020,04:00,N,HB_NORTH,4.28
02/09/2020,04:00,N,HB_PAN,-1.78
02/09/2020,04:00,N,HB_SOUTH,4.10
02/09/2020,04:00,N,HB_WEST,1.20
02/09/2020,04:00,N,LZ_AEN,4.19
02/09/2020,04:00,N,LZ_CPS,4.37
02/09/2020,04:00,N,LZ_HOUSTON,4.31
02/09/2020,04:00,N,LZ_LCRA,4.35
02/09/2020,04:00,N,LZ_NORTH,4.23
02/09/2020,04:00,N,LZ_RAYBN,5.26
02/09/2020,04:00,N,LZ_SOUTH,3.06
02/09/2020,04:00,N,LZ_WEST,12.96
02/09/2020,05:00,N,HB_BUSAVG,3.93
02/09/2020,05:00,N,HB_HOUSTON,4.34
02/09/2020,05:00,N,HB_HUBAVG,3.54
02/09/2020,05:00,N,HB_NORTH,4.23
02/09/2020,05:00,N,HB_PAN,-1.56
02/09/2020,05:00,N,HB_SOUTH,4.17
02/09/2020,05:00,N,HB_WEST,1.44
02/09/2020,05:00,N,LZ_AEN,4.27
02/09/2020,05:00,N,LZ_CPS,4.55
02/09/2020,05:00,N,LZ_HOUSTON,4.34
02/09/2020,05:00,N,LZ_LCRA,4.45
02/09/2020,05:00,N,LZ_NORTH,4.23
02/09/2020,05:00,N,LZ_RAYBN,5.07
02/09/2020,05:00,N,LZ_SOUTH,3.10
02/09/2020,05:00,N,LZ_WEST,16.82
02/09/2020,06:00,N,HB_BUSAVG,3.81
02/09/2020,06:00,N,HB_HOUSTON,4.17
02/09/2020,06:00,N,HB_HUBAVG,3.41
02/09/2020,06:00,N,HB_NORTH,4.13
02/09/2020,06:00,N,HB_PAN,-1.14
02/09/2020,06:00,N,HB_SOUTH,3.96
02/09/2020,06:00,N,HB_WEST,1.38
02/09/2020,06:00,N,LZ_AEN,4.09
02/09/2020,06:00,N,LZ_CPS,4.26
02/09/2020,06:00,N,LZ_HOUSTON,4.18
02/09/2020,06:00,N,LZ_LCRA,4.19
02/09/2020,06:00,N,LZ_NORTH,4.24
02/09/2020,06:00,N,LZ_RAYBN,4.98
02/09/2020,06:00,N,LZ_SOUTH,2.92
02/09/2020,06:00,N,LZ_WEST,22.01
02/09/2020,07:00,N,HB_BUSAVG,7.21
02/09/2020,07:00,N,HB_HOUSTON,7.64
02/09/2020,07:00,N,HB_HUBAVG,6.32
02/09/2020,07:00,N,HB_NORTH,8.29
02/09/2020,07:00,N,HB_PAN,0.64
02/09/2020,07:00,N,HB_SOUTH,6.60
02/09/2020,07:00,N,HB_WEST,2.72
02/09/2020,07:00,N,LZ_AEN,7.27
02/09/2020,07:00,N,LZ_CPS,7.33
02/09/2020,07:00,N,LZ_HOUSTON,7.62
02/09/2020,07:00,N,LZ_LCRA,7.23
02/09/2020,07:00,N,LZ_NORTH,8.53
02/09/2020,07:00,N,LZ_RAYBN,10.29
02/09/2020,07:00,N,LZ_SOUTH,5.42
02/09/2020,07:00,N,LZ_WEST,26.83
02/09/2020,08:00,N,HB_BUSAVG,10
02/09/2020,08:00,N,HB_HOUSTON,10.12
02/09/2020,08:00,N,HB_HUBAVG,9.78
02/09/2020,08:00,N,HB_NORTH,10.63
02/09/2020,08:00,N,HB_PAN,5.86
02/09/2020,08:00,N,HB_SOUTH,9.27
02/09/2020,08:00,N,HB_WEST,9.08
02/09/2020,08:00,N,LZ_AEN,10
02/09/2020,08:00,N,LZ_CPS,9.94
02/09/2020,08:00,N,LZ_HOUSTON,10.07
02/09/2020,08:00,N,LZ_LCRA,9.99
02/09/2020,08:00,N,LZ_NORTH,10.86
02/09/2020,08:00,N,LZ_RAYBN,11.96
02/09/2020,08:00,N,LZ_SOUTH,7.83
02/09/2020,08:00,N,LZ_WEST,64.25
02/09/2020,09:00,N,HB_BUSAVG,11.73
02/09/2020,09:00,N,HB_HOUSTON,11.52
02/09/2020,09:00,N,HB_HUBAVG,12.07
02/09/2020,09:00,N,HB_NORTH,11.61
02/09/2020,09:00,N,HB_PAN,9.60
02/09/2020,09:00,N,HB_SOUTH,11.01
02/09/2020,09:00,N,HB_WEST,14.16
02/09/2020,09:00,N,LZ_AEN,11.72
02/09/2020,09:00,N,LZ_CPS,11.81
02/09/2020,09:00,N,LZ_HOUSTON,11.49
02/09/2020,09:00,N,LZ_LCRA,11.77
02/09/2020,09:00,N,LZ_NORTH,11.78
02/09/2020,09:00,N,LZ_RAYBN,12
02/09/2020,09:00,N,LZ_SOUTH,9.59
02/09/2020,09:00,N,LZ_WEST,43.14
02/09/2020,10:00,N,HB_BUSAVG,12.50
02/09/2020,10:00,N,HB_HOUSTON,12.45
02/09/2020,10:00,N,HB_HUBAVG,12.49
02/09/2020,10:00,N,HB_NORTH,12.70
02/09/2020,10:00,N,HB_PAN,10.97
02/09/2020,10:00,N,HB_SOUTH,11.74
02/09/2020,10:00,N,HB_WEST,13.06
02/09/2020,10:00,N,LZ_AEN,12.54
02/09/2020,10:00,N,LZ_CPS,12.44
02/09/2020,10:00,N,LZ_HOUSTON,12.41
02/09/2020,10:00,N,LZ_LCRA,12.48
02/09/2020,10:00,N,LZ_NORTH,12.87
02/09/2020,10:00,N,LZ_RAYBN,13.12
02/09/2020,10:00,N,LZ_SOUTH,10.73
02/09/2020,10:00,N,LZ_WEST,21.16
02/09/2020,11:00,N,HB_BUSAVG,13.66
02/09/2020,11:00,N,HB_HOUSTON,13.77
02/09/2020,11:00,N,HB_HUBAVG,13.61
02/09/2020,11:00,N,HB_NORTH,13.82
02/09/2020,11:00,N,HB_PAN,13.20
02/09/2020,11:00,N,HB_SOUTH,13.18
02/09/2020,11:00,N,HB_WEST,13.68
02/09/2020,11:00,N,LZ_AEN,13.92
02/09/2020,11:00,N,LZ_CPS,13.97
02/09/2020,11:00,N,LZ_HOUSTON,13.75
02/09/2020,11:00,N,LZ_LCRA,13.83
02/09/2020,11:00,N,LZ_NORTH,13.89
02/09/2020,11:00,N,LZ_RAYBN,13.91
02/09/2020,11:00,N,LZ_SOUTH,13.28
02/09/2020,11:00,N,LZ_WEST,17.81
02/09/2020,12:00,N,HB_BUSAVG,13.34
02/09/2020,12:00,N,HB_HOUSTON,13.44
02/09/2020,12:00,N,HB_HUBAVG,13.33
02/09/2020,12:00,N,HB_NORTH,13.52
02/09/2020,12:00,N,HB_PAN,13.16
02/09/2020,12:00,N,HB_SOUTH,12.66
02/09/2020,12:00,N,HB_WEST,13.68
02/09/2020,12:00,N,LZ_AEN,13.64
02/09/2020,12:00,N,LZ_CPS,13.85
02/09/2020,12:00,N,LZ_HOUSTON,13.43
02/09/2020,12:00,N,LZ_LCRA,13.65
02/09/2020,12:00,N,LZ_NORTH,13.59
02/09/2020,12:00,N,LZ_RAYBN,13.54
02/09/2020,12:00,N,LZ_SOUTH,12.94
02/09/2020,12:00,N,LZ_WEST,17.68
02/09/2020,13:00,N,HB_BUSAVG,14.87
02/09/2020,13:00,N,HB_HOUSTON,14.99
02/09/2020,13:00,N,HB_HUBAVG,14.86
02/09/2020,13:00,N,HB_NORTH,15.02
02/09/2020,13:00,N,HB_PAN,14.79
02/09/2020,13:00,N,HB_SOUTH,14.19
02/09/2020,13:00,N,HB_WEST,15.24
02/09/2020,13:00,N,LZ_AEN,15.09
02/09/2020,13:00,N,LZ_CPS,15.38
02/09/2020,13:00,N,LZ_HOUSTON,14.98
02/09/2020,13:00,N,LZ_LCRA,15.05
02/09/2020,13:00,N,LZ_NORTH,15.08
02/09/2020,13:00,N,LZ_RAYBN,15.05
02/09/2020,13:00,N,LZ_SOUTH,13.95
02/09/2020,13:00,N,LZ_WEST,19.63
02/09/2020,14:00,N,HB_BUSAVG,14.41
02/09/2020,14:00,N,HB_HOUSTON,14.53
02/09/2020,14:00,N,HB_HUBAVG,14.40
02/09/2020,14:00,N,HB_NORTH,14.59
02/09/2020,14:00,N,HB_PAN,14.60
02/09/2020,14:00,N,HB_SOUTH,13.59
02/09/2020,14:00,N,HB_WEST,14.88
02/09/2020,14:00,N,LZ_AEN,14.69
02/09/2020,14:00,N,LZ_CPS,15.04
02/09/2020,14:00,N,LZ_HOUSTON,14.52
02/09/2020,14:00,N,LZ_LCRA,14.66
02/09/2020,14:00,N,LZ_NORTH,14.65
02/09/2020,14:00,N,LZ_RAYBN,14.61
02/09/2020,14:00,N,LZ_SOUTH,14.08
02/09/2020,14:00,N,LZ_WEST,18.39
02/09/2020,15:00,N,HB_BUSAVG,15.04
02/09/2020,15:00,N,HB_HOUSTON,15.12
02/09/2020,15:00,N,HB_HUBAVG,15.04
02/09/2020,15:00,N,HB_NORTH,15.21
02/09/2020,15:00,N,HB_PAN,15.26
02/09/2020,15:00,N,HB_SOUTH,14.29
02/09/2020,15:00,N,HB_WEST,15.56
02/09/2020,15:00,N,LZ_AEN,15.27
02/09/2020,15:00,N,LZ_CPS,15.72
02/09/2020,15:00,N,LZ_HOUSTON,15.11
02/09/2020,15:00,N,LZ_LCRA,15.26
02/09/2020,15:00,N,LZ_NORTH,15.24
02/09/2020,15:00,N,LZ_RAYBN,15.23
02/09/2020,15:00,N,LZ_SOUTH,15.07
02/09/2020,15:00,N,LZ_WEST,19.56
02/09/2020,16:00,N,HB_BUSAVG,15.55
02/09/2020,16:00,N,HB_HOUSTON,15.54
02/09/2020,16:00,N,HB_HUBAVG,15.60
02/09/2020,16:00,N,HB_NORTH,15.69
02/09/2020,16:00,N,HB_PAN,15.73
02/09/2020,16:00,N,HB_SOUTH,14.75
02/09/2020,16:00,N,HB_WEST,16.42
02/09/2020,16:00,N,LZ_AEN,15.77
02/09/2020,16:00,N,LZ_CPS,16.02
02/09/2020,16:00,N,LZ_HOUSTON,15.52
02/09/2020,16:00,N,LZ_LCRA,15.79
02/09/2020,16:00,N,LZ_NORTH,15.72
02/09/2020,16:00,N,LZ_RAYBN,15.71
02/09/2020,16:00,N,LZ_SOUTH,15.14
02/09/2020,16:00,N,LZ_WEST,22.18
02/09/2020,17:00,N,HB_BUSAVG,16.80
02/09/2020,17:00,N,HB_HOUSTON,16.69
02/09/2020,17:00,N,HB_HUBAVG,16.88
02/09/2020,17:00,N,HB_NORTH,16.95
02/09/2020,17:00,N,HB_PAN,16.97
02/09/2020,17:00,N,HB_SOUTH,15.96
02/09/2020,17:00,N,HB_WEST,17.90
02/09/2020,17:00,N,LZ_AEN,17.06
02/09/2020,17:00,N,LZ_CPS,17.33
02/09/2020,17:00,N,LZ_HOUSTON,16.68
02/09/2020,17:00,N,LZ_LCRA,17.11
02/09/2020,17:00,N,LZ_NORTH,16.98
02/09/2020,17:00,N,LZ_RAYBN,16.96
02/09/2020,17:00,N,LZ_SOUTH,15.51
02/09/2020,17:00,N,LZ_WEST,30.98
02/09/2020,18:00,N,HB_BUSAVG,22.58
02/09/2020,18:00,N,HB_HOUSTON,22.28
02/09/2020,18:00,N,HB_HUBAVG,23.10
02/09/2020,18:00,N,HB_NORTH,22.39
02/09/2020,18:00,N,HB_PAN,22.15
02/09/2020,18:00,N,HB_SOUTH,21.48
02/09/2020,18:00,N,HB_WEST,26.24
02/09/2020,18:00,N,LZ_AEN,22.71
02/09/2020,18:00,N,LZ_CPS,23.04
02/09/2020,18:00,N,LZ_HOUSTON,22.27
02/09/2020,18:00,N,LZ_LCRA,22.82
02/09/2020,18:00,N,LZ_NORTH,22.44
02/09/2020,18:00,N,LZ_RAYBN,22.39
02/09/2020,18:00,N,LZ_SOUTH,21.62
02/09/2020,18:00,N,LZ_WEST,68.24
02/09/2020,19:00,N,HB_BUSAVG,22.95
02/09/2020,19:00,N,HB_HOUSTON,23.41
02/09/2020,19:00,N,HB_HUBAVG,22.91
02/09/2020,19:00,N,HB_NORTH,22.80
02/09/2020,19:00,N,HB_PAN,21.96
02/09/2020,19:00,N,HB_SOUTH,23.04
02/09/2020,19:00,N,HB_WEST,22.39
02/09/2020,19:00,N,LZ_AEN,23.98
02/09/2020,19:00,N,LZ_CPS,24.57
02/09/2020,19:00,N,LZ_HOUSTON,23.42
02/09/2020,19:00,N,LZ_LCRA,24.20
02/09/2020,19:00,N,LZ_NORTH,22.96
02/09/2020,19:00,N,LZ_RAYBN,22.87
02/09/2020,19:00,N,LZ_SOUTH,23.20
02/09/2020,19:00,N,LZ_WEST,70.49
02/09/2020,20:00,N,HB_BUSAVG,17.04
02/09/2020,20:00,N,HB_HOUSTON,17.34
02/09/2020,20:00,N,HB_HUBAVG,16.90
02/09/2020,20:00,N,HB_NORTH,17
02/09/2020,20:00,N,HB_PAN,16.22
02/09/2020,20:00,N,HB_SOUTH,17.25
02/09/2020,20:00,N,HB_WEST,16.02
02/09/2020,20:00,N,LZ_AEN,17.83
02/09/2020,20:00,N,LZ_CPS,18.35
02/09/2020,20:00,N,LZ_HOUSTON,17.35
02/09/2020,20:00,N,LZ_LCRA,18
02/09/2020,20:00,N,LZ_NORTH,17.10
02/09/2020,20:00,N,LZ_RAYBN,17.05
02/09/2020,20:00,N,LZ_SOUTH,16.59
02/09/2020,20:00,N,LZ_WEST,57.13
02/09/2020,21:00,N,HB_BUSAVG,13.97
02/09/2020,21:00,N,HB_HOUSTON,14.34
02/09/2020,21:00,N,HB_HUBAVG,13.86
02/09/2020,21:00,N,HB_NORTH,13.88
02/09/2020,21:00,N,HB_PAN,12.24
02/09/2020,21:00,N,HB_SOUTH,14.28
02/09/2020,21:00,N,HB_WEST,12.93
02/09/2020,21:00,N,LZ_AEN,14.60
02/09/2020,21:00,N,LZ_CPS,15.21
02/09/2020,21:00,N,LZ_HOUSTON,14.34
02/09/2020,21:00,N,LZ_LCRA,14.68
02/09/2020,21:00,N,LZ_NORTH,14.02
02/09/2020,21:00,N,LZ_RAYBN,13.96
02/09/2020,21:00,N,LZ_SOUTH,13.78
02/09/2020,21:00,N,LZ_WEST,45.78
02/09/2020,22:00,N,HB_BUSAVG,12.66
02/09/2020,22:00,N,HB_HOUSTON,13.04
02/09/2020,22:00,N,HB_HUBAVG,12.53
02/09/2020,22:00,N,HB_NORTH,12.65
02/09/2020,22:00,N,HB_PAN,11.04
02/09/2020,22:00,N,HB_SOUTH,12.75
02/09/2020,22:00,N,HB_WEST,11.70
02/09/2020,22:00,N,LZ_AEN,13.06
02/09/2020,22:00,N,LZ_CPS,13.83
02/09/2020,22:00,N,LZ_HOUSTON,13.08
02/09/2020,22:00,N,LZ_LCRA,13.11
02/09/2020,22:00,N,LZ_NORTH,12.75
02/09/2020,22:00,N,LZ_RAYBN,12.75
02/09/2020,22:00,N,LZ_SOUTH,12.14
02/09/2020,22:00,N,LZ_WEST,37.02
02/09/2020,23:00,N,HB_BUSAVG,12.41
02/09/2020,23:00,N,HB_HOUSTON,12.53
02/09/2020,23:00,N,HB_HUBAVG,12.25
02/09/2020,23:00,N,HB_NORTH,12.53
02/09/2020,23:00,N,HB_PAN,11.34
02/09/2020,23:00,N,HB_SOUTH,12.38
02/09/2020,23:00,N,HB_WEST,11.56
02/09/2020,23:00,N,LZ_AEN,12.69
02/09/2020,23:00,N,LZ_CPS,13.27
02/09/2020,23:00,N,LZ_HOUSTON,12.53
02/09/2020,23:00,N,LZ_LCRA,12.74
02/09/2020,23:00,N,LZ_NORTH,12.62
02/09/2020,23:00,N,LZ_RAYBN,12.80
02/09/2020,23:00,N,LZ_SOUTH,11.31
02/09/2020,23:00,N,LZ_WEST,27.11
02/09/2020,24:00,N,HB_BUSAVG,11.07
02/09/2020,24:00,N,HB_HOUSTON,11.18
02/09/2020,24:00,N,HB_HUBAVG,10.95
02/09/2020,24:00,N,HB_NORTH,11.18
02/09/2020,24:00,N,HB_PAN,10.48
02/09/2020,24:00,N,HB_SOUTH,10.95
02/09/2020,24:00,N,HB_WEST,10.50
02/09/2020,24:00,N,LZ_AEN,11.23
02/09/2020,24:00,N,LZ_CPS,11.34
02/09/2020,24:00,N,LZ_HOUSTON,11.16
02/09/2020,24:00,N,LZ_LCRA,11.21
02/09/2020,24:00,N,LZ_NORTH,11.25
02/09/2020,24:00,N,LZ_RAYBN,11.38
02/09/2020,24:00,N,LZ_SOUTH,9.59
02/09/2020,24:00,N,LZ_WEST,20.51
02/10/2020,01:00,N,HB_BUSAVG,5.66
02/10/2020,01:00,N,HB_HOUSTON,5.81
02/10/2020,01:00,N,HB_HUBAVG,5.32
02/10/2020,01:00,N,HB_NORTH,6.07
02/10/2020,01:00,N,HB_PAN,4.12
02/10/2020,01:00,N,HB_SOUTH,5.35
02/10/2020,01:00,N,HB_WEST,4.05
02/10/2020,01:00,N,LZ_AEN,5.61
02/10/2020,01:00,N,LZ_CPS,5.63
02/10/2020,01:00,N,LZ_HOUSTON,5.80
02/10/2020,01:00,N,LZ_LCRA,5.59
02/10/2020,01:00,N,LZ_NORTH,6.28
02/10/2020,01:00,N,LZ_RAYBN,6.90
02/10/2020,01:00,N,LZ_SOUTH,4.27
02/10/2020,01:00,N,LZ_WEST,19.37
02/10/2020,02:00,N,HB_BUSAVG,6.96
02/10/2020,02:00,N,HB_HOUSTON,7.01
02/10/2020,02:00,N,HB_HUBAVG,6.80
02/10/2020,02:00,N,HB_NORTH,7.19
02/10/2020,02:00,N,HB_PAN,6.42
02/10/2020,02:00,N,HB_SOUTH,6.62
