Delivery Date,Hour Ending,Repeated Hour Flag,Settlement Point,Settlement Point Price
02/01/2021,14:00,N,HB_SOUTH,18.45
02/01/2021,14:00,N,HB_WEST,18.57
02/01/2021,14:00,N,LZ_AEN,18.68
02/01/2021,14:00,N,LZ_CPS,18.53
02/01/2021,14:00,N,LZ_HOUSTON,18.70
02/01/2021,14:00,N,LZ_LCRA,18.50
02/01/2021,14:00,N,LZ_NORTH,18.59
02/01/2021,14:00,N,LZ_RAYBN,18.76
02/01/2021,14:00,N,LZ_SOUTH,18.84
02/01/2021,14:00,N,LZ_WEST,18.65
02/01/2021,15:00,N,HB_BUSAVG,17.87
02/01/2021,15:00,N,HB_HOUSTON,17.98
02/01/2021,15:00,N,HB_HUBAVG,17.87
02/01/2021,15:00,N,HB_NORTH,17.88
02/01/2021,15:00,N,HB_PAN,14.28
02/01/2021,15:00,N,HB_SOUTH,17.76
02/01/2021,15:00,N,HB_WEST,17.88
02/01/2021,15:00,N,LZ_AEN,17.85
02/01/2021,15:00,N,LZ_CPS,17.86
02/01/2021,15:00,N,LZ_HOUSTON,18.02
02/01/2021,15:00,N,LZ_LCRA,17.82
02/01/2021,15:00,N,LZ_NORTH,17.90
02/01/2021,15:00,N,LZ_RAYBN,18.01
02/01/2021,15:00,N,LZ_SOUTH,18.02
02/01/2021,15:00,N,LZ_WEST,17.94
02/01/2021,16:00,N,HB_BUSAVG,17.53
02/01/2021,16:00,N,HB_HOUSTON,17.64
02/01/2021,16:00,N,HB_HUBAVG,17.54
02/01/2021,16:00,N,HB_NORTH,17.54
02/01/2021,16:00,N,HB_PAN,11.14
02/01/2021,16:00,N,HB_SOUTH,17.43
02/01/2021,16:00,N,HB_WEST,17.54
02/01/2021,16:00,N,LZ_AEN,17.51
02/01/2021,16:00,N,LZ_CPS,17.53
02/01/2021,16:00,N,LZ_HOUSTON,17.68
02/01/2021,16:00,N,LZ_LCRA,17.47
02/01/2021,16:00,N,LZ_NORTH,17.54
02/01/2021,16:00,N,LZ_RAYBN,17.54
02/01/2021,16:00,N,LZ_SOUTH,17.72
02/01/2021,16:00,N,LZ_WEST,17.63
02/01/2021,17:00,N,HB_BUSAVG,18.66
02/01/2021,17:00,N,HB_HOUSTON,18.78
02/01/2021,17:00,N,HB_HUBAVG,18.67
02/01/2021,17:00,N,HB_NORTH,18.68
02/01/2021,17:00,N,HB_PAN,12.67
02/01/2021,17:00,N,HB_SOUTH,18.54
02/01/2021,17:00,N,HB_WEST,18.67
02/01/2021,17:00,N,LZ_AEN,18.64
02/01/2021,17:00,N,LZ_CPS,18.64
02/01/2021,17:00,N,LZ_HOUSTON,18.83
02/01/2021,17:00,N,LZ_LCRA,18.65
02/01/2021,17:00,N,LZ_NORTH,18.68
02/01/2021,17:00,N,LZ_RAYBN,18.68
02/01/2021,17:00,N,LZ_SOUTH,18.81
02/01/2021,17:00,N,LZ_WEST,18.76
02/01/2021,18:00,N,HB_BUSAVG,27.36
02/01/2021,18:00,N,HB_HOUSTON,27.58
02/01/2021,18:00,N,HB_HUBAVG,27.36
02/01/2021,18:00,N,HB_NORTH,27.45
02/01/2021,18:00,N,HB_PAN,19.47
02/01/2021,18:00,N,HB_SOUTH,26.94
02/01/2021,18:00,N,HB_WEST,27.46
02/01/2021,18:00,N,LZ_AEN,27.41
02/01/2021,18:00,N,LZ_CPS,27.62
02/01/2021,18:00,N,LZ_HOUSTON,27.61
02/01/2021,18:00,N,LZ_LCRA,26.87
02/01/2021,18:00,N,LZ_NORTH,27.47
02/01/2021,18:00,N,LZ_RAYBN,27.69
02/01/2021,18:00,N,LZ_SOUTH,27.38
02/01/2021,18:00,N,LZ_WEST,27.80
02/01/2021,19:00,N,HB_BUSAVG,33.44
02/01/2021,19:00,N,HB_HOUSTON,33.55
02/01/2021,19:00,N,HB_HUBAVG,33.45
02/01/2021,19:00,N,HB_NORTH,33.44
02/01/2021,19:00,N,HB_PAN,18.06
02/01/2021,19:00,N,HB_SOUTH,33.34
02/01/2021,19:00,N,HB_WEST,33.48
02/01/2021,19:00,N,LZ_AEN,33.45
02/01/2021,19:00,N,LZ_CPS,33.49
02/01/2021,19:00,N,LZ_HOUSTON,33.58
02/01/2021,19:00,N,LZ_LCRA,33.60
02/01/2021,19:00,N,LZ_NORTH,33.54
02/01/2021,19:00,N,LZ_RAYBN,34.60
02/01/2021,19:00,N,LZ_SOUTH,34.11
02/01/2021,19:00,N,LZ_WEST,33.85
02/01/2021,20:00,N,HB_BUSAVG,22.56
02/01/2021,20:00,N,HB_HOUSTON,22.64
02/01/2021,20:00,N,HB_HUBAVG,22.57
02/01/2021,20:00,N,HB_NORTH,22.54
02/01/2021,20:00,N,HB_PAN,-6.96
02/01/2021,20:00,N,HB_SOUTH,22.53
02/01/2021,20:00,N,HB_WEST,22.56
02/01/2021,20:00,N,LZ_AEN,22.87
02/01/2021,20:00,N,LZ_CPS,22.50
02/01/2021,20:00,N,LZ_HOUSTON,22.67
02/01/2021,20:00,N,LZ_LCRA,23.17
02/01/2021,20:00,N,LZ_NORTH,22.61
02/01/2021,20:00,N,LZ_RAYBN,23.19
02/01/2021,20:00,N,LZ_SOUTH,23.04
02/01/2021,20:00,N,LZ_WEST,22.88
02/01/2021,21:00,N,HB_BUSAVG,21.03
02/01/2021,21:00,N,HB_HOUSTON,21.12
02/01/2021,21:00,N,HB_HUBAVG,21.04
02/01/2021,21:00,N,HB_NORTH,21.02
02/01/2021,21:00,N,HB_PAN,-18.98
02/01/2021,21:00,N,HB_SOUTH,20.98
02/01/2021,21:00,N,HB_WEST,21.03
02/01/2021,21:00,N,LZ_AEN,21.07
02/01/2021,21:00,N,LZ_CPS,20.98
02/01/2021,21:00,N,LZ_HOUSTON,21.16
02/01/2021,21:00,N,LZ_LCRA,21.55
02/01/2021,21:00,N,LZ_NORTH,21.06
02/01/2021,21:00,N,LZ_RAYBN,21.44
02/01/2021,21:00,N,LZ_SOUTH,21.33
02/01/2021,21:00,N,LZ_WEST,21.33
02/01/2021,22:00,N,HB_BUSAVG,21.08
02/01/2021,22:00,N,HB_HOUSTON,21.20
02/01/2021,22:00,N,HB_HUBAVG,21.09
02/01/2021,22:00,N,HB_NORTH,21.10
02/01/2021,22:00,N,HB_PAN,-19
02/01/2021,22:00,N,HB_SOUTH,20.97
02/01/2021,22:00,N,HB_WEST,21.09
02/01/2021,22:00,N,LZ_AEN,21.06
02/01/2021,22:00,N,LZ_CPS,21.08
02/01/2021,22:00,N,LZ_HOUSTON,21.24
02/01/2021,22:00,N,LZ_LCRA,20.99
02/01/2021,22:00,N,LZ_NORTH,21.15
02/01/2021,22:00,N,LZ_RAYBN,22.10
02/01/2021,22:00,N,LZ_SOUTH,21.31
02/01/2021,22:00,N,LZ_WEST,21.39
02/01/2021,23:00,N,HB_BUSAVG,20.38
02/01/2021,23:00,N,HB_HOUSTON,20.55
02/01/2021,23:00,N,HB_HUBAVG,20.39
02/01/2021,23:00,N,HB_NORTH,20.40
02/01/2021,23:00,N,HB_PAN,-19
02/01/2021,23:00,N,HB_SOUTH,20.22
02/01/2021,23:00,N,HB_WEST,20.37
02/01/2021,23:00,N,LZ_AEN,20.32
02/01/2021,23:00,N,LZ_CPS,20.25
02/01/2021,23:00,N,LZ_HOUSTON,20.63
02/01/2021,23:00,N,LZ_LCRA,20.32
02/01/2021,23:00,N,LZ_NORTH,20.42
02/01/2021,23:00,N,LZ_RAYBN,20.65
02/01/2021,23:00,N,LZ_SOUTH,20.55
02/01/2021,23:00,N,LZ_WEST,20.67
02/01/2021,24:00,N,HB_BUSAVG,18.50
02/01/2021,24:00,N,HB_HOUSTON,18.58
02/01/2021,24:00,N,HB_HUBAVG,18.50
02/01/2021,24:00,N,HB_NORTH,18.51
02/01/2021,24:00,N,HB_PAN,-21.23
02/01/2021,24:00,N,HB_SOUTH,18.42
02/01/2021,24:00,N,HB_WEST,18.49
02/01/2021,24:00,N,LZ_AEN,18.47
02/01/2021,24:00,N,LZ_CPS,18.44
02/01/2021,24:00,N,LZ_HOUSTON,18.62
02/01/2021,24:00,N,LZ_LCRA,18.48
02/01/2021,24:00,N,LZ_NORTH,18.53
02/01/2021,24:00,N,LZ_RAYBN,18.90
02/01/2021,24:00,N,LZ_SOUTH,18.54
02/01/2021,24:00,N,LZ_WEST,18.79
02/02/2021,01:00,N,HB_BUSAVG,17.80
02/02/2021,01:00,N,HB_HOUSTON,17.85
02/02/2021,01:00,N,HB_HUBAVG,17.80
02/02/2021,01:00,N,HB_NORTH,17.79
02/02/2021,01:00,N,HB_PAN,-25.89
02/02/2021,01:00,N,HB_SOUTH,17.80
02/02/2021,01:00,N,HB_WEST,17.75
02/02/2021,01:00,N,LZ_AEN,17.82
02/02/2021,01:00,N,LZ_CPS,17.91
02/02/2021,01:00,N,LZ_HOUSTON,17.85
02/02/2021,01:00,N,LZ_LCRA,17.91
02/02/2021,01:00,N,LZ_NORTH,17.84
02/02/2021,01:00,N,LZ_RAYBN,18.65
02/02/2021,01:00,N,LZ_SOUTH,18.06
02/02/2021,01:00,N,LZ_WEST,17.85
02/02/2021,02:00,N,HB_BUSAVG,17.33
02/02/2021,02:00,N,HB_HOUSTON,17.39
02/02/2021,02:00,N,HB_HUBAVG,17.33
02/02/2021,02:00,N,HB_NORTH,17.31
02/02/2021,02:00,N,HB_PAN,-25.58
02/02/2021,02:00,N,HB_SOUTH,17.38
02/02/2021,02:00,N,HB_WEST,17.23
02/02/2021,02:00,N,LZ_AEN,17.37
02/02/2021,02:00,N,LZ_CPS,17.47
02/02/2021,02:00,N,LZ_HOUSTON,17.40
02/02/2021,02:00,N,LZ_LCRA,17.47
02/02/2021,02:00,N,LZ_NORTH,17.35
02/02/2021,02:00,N,LZ_RAYBN,18.23
02/02/2021,02:00,N,LZ_SOUTH,17.66
02/02/2021,02:00,N,LZ_WEST,17.31
02/02/2021,03:00,N,HB_BUSAVG,17.28
02/02/2021,03:00,N,HB_HOUSTON,17.39
02/02/2021,03:00,N,HB_HUBAVG,17.28
02/02/2021,03:00,N,HB_NORTH,17.22
02/02/2021,03:00,N,HB_PAN,-25.06
02/02/2021,03:00,N,HB_SOUTH,17.47
02/02/2021,03:00,N,HB_WEST,17.04
02/02/2021,03:00,N,LZ_AEN,17.39
02/02/2021,03:00,N,LZ_CPS,17.58
02/02/2021,03:00,N,LZ_HOUSTON,17.40
02/02/2021,03:00,N,LZ_LCRA,17.50
02/02/2021,03:00,N,LZ_NORTH,17.27
02/02/2021,03:00,N,LZ_RAYBN,18.34
02/02/2021,03:00,N,LZ_SOUTH,17.81
02/02/2021,03:00,N,LZ_WEST,17.04
02/02/2021,04:00,N,HB_BUSAVG,17.66
02/02/2021,04:00,N,HB_HOUSTON,17.77
02/02/2021,04:00,N,HB_HUBAVG,17.66
02/02/2021,04:00,N,HB_NORTH,17.60
02/02/2021,04:00,N,HB_PAN,-24.91
02/02/2021,04:00,N,HB_SOUTH,17.87
02/02/2021,04:00,N,HB_WEST,17.41
02/02/2021,04:00,N,LZ_AEN,17.84
02/02/2021,04:00,N,LZ_CPS,17.93
02/02/2021,04:00,N,LZ_HOUSTON,17.78
02/02/2021,04:00,N,LZ_LCRA,18.01
02/02/2021,04:00,N,LZ_NORTH,17.66
02/02/2021,04:00,N,LZ_RAYBN,18.92
02/02/2021,04:00,N,LZ_SOUTH,18.20
02/02/2021,04:00,N,LZ_WEST,17.35
02/02/2021,05:00,N,HB_BUSAVG,17.80
02/02/2021,05:00,N,HB_HOUSTON,17.95
02/02/2021,05:00,N,HB_HUBAVG,17.80
02/02/2021,05:00,N,HB_NORTH,17.69
02/02/2021,05:00,N,HB_PAN,-21.01
02/02/2021,05:00,N,HB_SOUTH,18.17
02/02/2021,05:00,N,HB_WEST,17.39
02/02/2021,05:00,N,LZ_AEN,18.03
02/02/2021,05:00,N,LZ_CPS,18.24
02/02/2021,05:00,N,LZ_HOUSTON,17.96
02/02/2021,05:00,N,LZ_LCRA,18.49
02/02/2021,05:00,N,LZ_NORTH,17.77
02/02/2021,05:00,N,LZ_RAYBN,19.02
02/02/2021,05:00,N,LZ_SOUTH,18.55
02/02/2021,05:00,N,LZ_WEST,17.30
02/02/2021,06:00,N,HB_BUSAVG,19.24
02/02/2021,06:00,N,HB_HOUSTON,19.46
02/02/2021,06:00,N,HB_HUBAVG,19.25
02/02/2021,06:00,N,HB_NORTH,19.10
02/02/2021,06:00,N,HB_PAN,-22.24
02/02/2021,06:00,N,HB_SOUTH,19.72
02/02/2021,06:00,N,HB_WEST,18.70
02/02/2021,06:00,N,LZ_AEN,19.84
02/02/2021,06:00,N,LZ_CPS,19.80
02/02/2021,06:00,N,LZ_HOUSTON,19.48
02/02/2021,06:00,N,LZ_LCRA,19.34
02/02/2021,06:00,N,LZ_NORTH,19.28
02/02/2021,06:00,N,LZ_RAYBN,22.48
02/02/2021,06:00,N,LZ_SOUTH,20.52
02/02/2021,06:00,N,LZ_WEST,18.54
02/02/2021,07:00,N,HB_BUSAVG,37.04
02/02/2021,07:00,N,HB_HOUSTON,37.44
02/02/2021,07:00,N,HB_HUBAVG,37.06
02/02/2021,07:00,N,HB_NORTH,36.78
02/02/2021,07:00,N,HB_PAN,-10.02
02/02/2021,07:00,N,HB_SOUTH,37.83
02/02/2021,07:00,N,HB_WEST,36.18
02/02/2021,07:00,N,LZ_AEN,37.99
02/02/2021,07:00,N,LZ_CPS,38.19
02/02/2021,07:00,N,LZ_HOUSTON,37.53
02/02/2021,07:00,N,LZ_LCRA,38.36
02/02/2021,07:00,N,LZ_NORTH,37.18
02/02/2021,07:00,N,LZ_RAYBN,41.79
02/02/2021,07:00,N,LZ_SOUTH,38.85
02/02/2021,07:00,N,LZ_WEST,35.88
02/02/2021,08:00,N,HB_BUSAVG,34.01
02/02/2021,08:00,N,HB_HOUSTON,34.56
02/02/2021,08:00,N,HB_HUBAVG,34
02/02/2021,08:00,N,HB_NORTH,33.77
02/02/2021,08:00,N,HB_PAN,-11.87
02/02/2021,08:00,N,HB_SOUTH,35.02
02/02/2021,08:00,N,HB_WEST,32.64
02/02/2021,08:00,N,LZ_AEN,35.67
02/02/2021,08:00,N,LZ_CPS,36.17
02/02/2021,08:00,N,LZ_HOUSTON,34.65
02/02/2021,08:00,N,LZ_LCRA,35.48
02/02/2021,08:00,N,LZ_NORTH,34.27
02/02/2021,08:00,N,LZ_RAYBN,38.78
02/02/2021,08:00,N,LZ_SOUTH,36.42
02/02/2021,08:00,N,LZ_WEST,32.23
02/02/2021,09:00,N,HB_BUSAVG,22.53
02/02/2021,09:00,N,HB_HOUSTON,23.21
02/02/2021,09:00,N,HB_HUBAVG,22.53
02/02/2021,09:00,N,HB_NORTH,22.17
02/02/2021,09:00,N,HB_PAN,-7.07
02/02/2021,09:00,N,HB_SOUTH,23.88
02/02/2021,09:00,N,HB_WEST,20.86
02/02/2021,09:00,N,LZ_AEN,23.99
02/02/2021,09:00,N,LZ_CPS,25.45
02/02/2021,09:00,N,LZ_HOUSTON,23.31
02/02/2021,09:00,N,LZ_LCRA,23.75
02/02/2021,09:00,N,LZ_NORTH,22.58
02/02/2021,09:00,N,LZ_RAYBN,24.99
02/02/2021,09:00,N,LZ_SOUTH,25.74
02/02/2021,09:00,N,LZ_WEST,20.24
02/02/2021,10:00,N,HB_BUSAVG,19.64
02/02/2021,10:00,N,HB_HOUSTON,20.54
02/02/2021,10:00,N,HB_HUBAVG,19.62
02/02/2021,10:00,N,HB_NORTH,19.20
02/02/2021,10:00,N,HB_PAN,10.06
02/02/2021,10:00,N,HB_SOUTH,21.32
02/02/2021,10:00,N,HB_WEST,17.43
02/02/2021,10:00,N,LZ_AEN,20.63
02/02/2021,10:00,N,LZ_CPS,23.65
02/02/2021,10:00,N,LZ_HOUSTON,20.70
02/02/2021,10:00,N,LZ_LCRA,20
02/02/2021,10:00,N,LZ_NORTH,19.45
02/02/2021,10:00,N,LZ_RAYBN,20.98
02/02/2021,10:00,N,LZ_SOUTH,24.90
02/02/2021,10:00,N,LZ_WEST,16.42
02/02/2021,11:00,N,HB_BUSAVG,18.98
02/02/2021,11:00,N,HB_HOUSTON,19.86
02/02/2021,11:00,N,HB_HUBAVG,18.98
02/02/2021,11:00,N,HB_NORTH,18.59
02/02/2021,11:00,N,HB_PAN,14.55
02/02/2021,11:00,N,HB_SOUTH,20.36
02/02/2021,11:00,N,HB_WEST,17.10
02/02/2021,11:00,N,LZ_AEN,19.84
02/02/2021,11:00,N,LZ_CPS,20.56
02/02/2021,11:00,N,LZ_HOUSTON,20.02
02/02/2021,11:00,N,LZ_LCRA,19.69
02/02/2021,11:00,N,LZ_NORTH,18.67
02/02/2021,11:00,N,LZ_RAYBN,19.03
02/02/2021,11:00,N,LZ_SOUTH,22.41
02/02/2021,11:00,N,LZ_WEST,15.84
02/02/2021,12:00,N,HB_BUSAVG,17.81
02/02/2021,12:00,N,HB_HOUSTON,18.50
02/02/2021,12:00,N,HB_HUBAVG,17.80
02/02/2021,12:00,N,HB_NORTH,17.51
02/02/2021,12:00,N,HB_PAN,15.38
02/02/2021,12:00,N,HB_SOUTH,18.96
02/02/2021,12:00,N,HB_WEST,16.22
02/02/2021,12:00,N,LZ_AEN,18.65
02/02/2021,12:00,N,LZ_CPS,18.96
02/02/2021,12:00,N,LZ_HOUSTON,18.65
02/02/2021,12:00,N,LZ_LCRA,18.90
