Delivery Date,Delivery Hour,Delivery Interval,Repeated Hour Flag,Settlement Point Name,Settlement Point Type,Settlement Point Price
02/01/2021,1,2,N,LZ_HOUSTON,LZ,19.33
02/01/2021,1,2,N,LZ_HOUSTON,LZEW,19.33
02/01/2021,1,3,N,LZ_HOUSTON,LZEW,18.94
02/01/2021,1,3,N,LZ_HOUSTON,LZ,18.94
02/01/2021,1,4,N,LZ_HOUSTON,LZ,18.81
02/01/2021,1,4,N,LZ_HOUSTON,LZEW,18.81
02/01/2021,1,1,N,LZ_LCRA,LZ,20.19
02/01/2021,1,1,N,LZ_LCRA,LZEW,20.19
02/01/2021,1,2,N,LZ_LCRA,LZ,20.26
02/01/2021,1,2,N,LZ_LCRA,LZEW,20.26
02/01/2021,1,3,N,LZ_LCRA,LZEW,20.24
02/01/2021,1,3,N,LZ_LCRA,LZ,20.24
02/01/2021,1,4,N,LZ_LCRA,LZ,20.39
02/01/2021,1,4,N,LZ_LCRA,LZEW,20.39
02/01/2021,1,1,N,LZ_NORTH,LZ,20.13
02/01/2021,1,1,N,LZ_NORTH,LZEW,20.13
02/01/2021,1,2,N,LZ_NORTH,LZ,20.34
02/01/2021,1,2,N,LZ_NORTH,LZEW,20.34
02/01/2021,1,3,N,LZ_NORTH,LZ,20.74
02/01/2021,1,3,N,LZ_NORTH,LZEW,20.74
02/01/2021,1,4,N,LZ_NORTH,LZ,20.94
02/01/2021,1,4,N,LZ_NORTH,LZEW,20.94
02/01/2021,1,1,N,LZ_RAYBN,LZ,20.13
02/01/2021,1,1,N,LZ_RAYBN,LZEW,20.13
02/01/2021,1,2,N,LZ_RAYBN,LZ,20.33
02/01/2021,1,2,N,LZ_RAYBN,LZEW,20.33
02/01/2021,1,3,N,LZ_RAYBN,LZ,20.75
02/01/2021,1,3,N,LZ_RAYBN,LZEW,20.75
02/01/2021,1,4,N,LZ_RAYBN,LZEW,20.95
02/01/2021,1,4,N,LZ_RAYBN,LZ,20.95
02/01/2021,1,1,N,LZ_SOUTH,LZEW,12.06
02/01/2021,1,1,N,LZ_SOUTH,LZ,12.05
02/01/2021,1,2,N,LZ_SOUTH,LZ,11.32
02/01/2021,1,2,N,LZ_SOUTH,LZEW,11.32
02/01/2021,1,3,N,LZ_SOUTH,LZ,9.35
02/01/2021,1,3,N,LZ_SOUTH,LZEW,9.35
02/01/2021,1,4,N,LZ_SOUTH,LZ,7.35
02/01/2021,1,4,N,LZ_SOUTH,LZEW,7.35
02/01/2021,1,1,N,LZ_WEST,LZ,20.77
02/01/2021,1,1,N,LZ_WEST,LZEW,20.77
02/01/2021,1,2,N,LZ_WEST,LZ,21.50
02/01/2021,1,2,N,LZ_WEST,LZEW,21.50
02/01/2021,1,3,N,LZ_WEST,LZ,23.09
02/01/2021,1,3,N,LZ_WEST,LZEW,23.09
02/01/2021,1,4,N,LZ_WEST,LZ,23.74
02/01/2021,1,4,N,LZ_WEST,LZEW,23.74
02/01/2021,2,1,N,HB_BUSAVG,SH,19.04
02/01/2021,2,2,N,HB_BUSAVG,SH,18.81
02/01/2021,2,3,N,HB_BUSAVG,SH,18.62
02/01/2021,2,4,N,HB_BUSAVG,SH,19.43
02/01/2021,2,1,N,HB_HOUSTON,HU,18.91
02/01/2021,2,2,N,HB_HOUSTON,HU,18.74
02/01/2021,2,3,N,HB_HOUSTON,HU,18.85
02/01/2021,2,4,N,HB_HOUSTON,HU,18.96
02/01/2021,2,1,N,HB_HUBAVG,AH,18.81
02/01/2021,2,2,N,HB_HUBAVG,AH,18.58
02/01/2021,2,3,N,HB_HUBAVG,AH,18.29
02/01/2021,2,4,N,HB_HUBAVG,AH,19.17
02/01/2021,2,1,N,HB_NORTH,HU,20.38
02/01/2021,2,2,N,HB_NORTH,HU,20.07
02/01/2021,2,3,N,HB_NORTH,HU,20.55
02/01/2021,2,4,N,HB_NORTH,HU,21.01
02/01/2021,2,1,N,HB_PAN,HU,21.06
02/01/2021,2,2,N,HB_PAN,HU,20.64
02/01/2021,2,3,N,HB_PAN,HU,21.35
02/01/2021,2,4,N,HB_PAN,HU,22.05
02/01/2021,2,1,N,HB_SOUTH,HU,14.43
02/01/2021,2,2,N,HB_SOUTH,HU,14.50
02/01/2021,2,3,N,HB_SOUTH,HU,11.85
02/01/2021,2,4,N,HB_SOUTH,HU,13.96
02/01/2021,2,1,N,HB_WEST,HU,21.53
02/01/2021,2,2,N,HB_WEST,HU,21.03
02/01/2021,2,3,N,HB_WEST,HU,21.91
02/01/2021,2,4,N,HB_WEST,HU,22.76
02/01/2021,2,1,N,LZ_AEN,LZ,19.72
02/01/2021,2,1,N,LZ_AEN,LZEW,19.72
02/01/2021,2,2,N,LZ_AEN,LZ,19.62
02/01/2021,2,2,N,LZ_AEN,LZEW,19.62
02/01/2021,2,3,N,LZ_AEN,LZ,19.60
02/01/2021,2,3,N,LZ_AEN,LZEW,19.60
02/01/2021,2,4,N,LZ_AEN,LZEW,19.76
02/01/2021,2,4,N,LZ_AEN,LZ,19.76
02/01/2021,2,1,N,LZ_CPS,LZ,20.21
02/01/2021,2,1,N,LZ_CPS,LZEW,20.21
02/01/2021,2,2,N,LZ_CPS,LZ,20.25
02/01/2021,2,2,N,LZ_CPS,LZEW,20.25
02/01/2021,2,3,N,LZ_CPS,LZ,19.19
02/01/2021,2,3,N,LZ_CPS,LZEW,19.19
02/01/2021,2,4,N,LZ_CPS,LZ,19.66
02/01/2021,2,4,N,LZ_CPS,LZEW,19.66
02/01/2021,2,1,N,LZ_HOUSTON,LZEW,18.80
02/01/2021,2,1,N,LZ_HOUSTON,LZ,18.80
02/01/2021,2,2,N,LZ_HOUSTON,LZ,18.65
02/01/2021,2,2,N,LZ_HOUSTON,LZEW,18.65
02/01/2021,2,3,N,LZ_HOUSTON,LZ,18.76
02/01/2021,2,3,N,LZ_HOUSTON,LZEW,18.76
02/01/2021,2,4,N,LZ_HOUSTON,LZ,18.82
02/01/2021,2,4,N,LZ_HOUSTON,LZEW,18.82
02/01/2021,2,1,N,LZ_LCRA,LZ,20.17
02/01/2021,2,1,N,LZ_LCRA,LZEW,20.17
02/01/2021,2,2,N,LZ_LCRA,LZ,19.96
02/01/2021,2,2,N,LZ_LCRA,LZEW,19.96
02/01/2021,2,3,N,LZ_LCRA,LZEW,20.35
02/01/2021,2,3,N,LZ_LCRA,LZ,20.34
02/01/2021,2,4,N,LZ_LCRA,LZ,20.46
02/01/2021,2,4,N,LZ_LCRA,LZEW,20.46
02/01/2021,2,1,N,LZ_NORTH,LZ,20.42
02/01/2021,2,1,N,LZ_NORTH,LZEW,20.42
02/01/2021,2,2,N,LZ_NORTH,LZ,20.10
02/01/2021,2,2,N,LZ_NORTH,LZEW,20.11
02/01/2021,2,3,N,LZ_NORTH,LZ,20.61
02/01/2021,2,3,N,LZ_NORTH,LZEW,20.61
02/01/2021,2,4,N,LZ_NORTH,LZEW,21.07
02/01/2021,2,4,N,LZ_NORTH,LZ,21.07
02/01/2021,2,1,N,LZ_RAYBN,LZEW,20.42
02/01/2021,2,1,N,LZ_RAYBN,LZ,20.42
02/01/2021,2,2,N,LZ_RAYBN,LZ,20.10
02/01/2021,2,2,N,LZ_RAYBN,LZEW,20.10
02/01/2021,2,3,N,LZ_RAYBN,LZEW,20.62
02/01/2021,2,3,N,LZ_RAYBN,LZ,20.62
02/01/2021,2,4,N,LZ_RAYBN,LZ,21.08
02/01/2021,2,4,N,LZ_RAYBN,LZEW,21.08
02/01/2021,2,1,N,LZ_SOUTH,LZ,8.30
02/01/2021,2,1,N,LZ_SOUTH,LZEW,8.30
02/01/2021,2,2,N,LZ_SOUTH,LZEW,8.59
02/01/2021,2,2,N,LZ_SOUTH,LZ,8.59
02/01/2021,2,3,N,LZ_SOUTH,LZ,3.23
02/01/2021,2,3,N,LZ_SOUTH,LZEW,3.24
02/01/2021,2,4,N,LZ_SOUTH,LZ,7.18
02/01/2021,2,4,N,LZ_SOUTH,LZEW,7.18
02/01/2021,2,1,N,LZ_WEST,LZ,22.37
02/01/2021,2,1,N,LZ_WEST,LZEW,22.37
02/01/2021,2,2,N,LZ_WEST,LZ,21.71
02/01/2021,2,2,N,LZ_WEST,LZEW,21.71
02/01/2021,2,3,N,LZ_WEST,LZEW,22.90
02/01/2021,2,3,N,LZ_WEST,LZ,22.90
02/01/2021,2,4,N,LZ_WEST,LZ,24.01
02/01/2021,2,4,N,LZ_WEST,LZEW,24.01
02/01/2021,3,1,N,HB_BUSAVG,SH,19.32
02/01/2021,3,2,N,HB_BUSAVG,SH,19.09
02/01/2021,3,3,N,HB_BUSAVG,SH,18.60
02/01/2021,3,4,N,HB_BUSAVG,SH,18.59
02/01/2021,3,1,N,HB_HOUSTON,HU,19.24
02/01/2021,3,2,N,HB_HOUSTON,HU,19.35
02/01/2021,3,3,N,HB_HOUSTON,HU,19.30
02/01/2021,3,4,N,HB_HOUSTON,HU,19.32
02/01/2021,3,1,N,HB_HUBAVG,AH,19.07
02/01/2021,3,2,N,HB_HUBAVG,AH,18.81
02/01/2021,3,3,N,HB_HUBAVG,AH,18.31
02/01/2021,3,4,N,HB_HUBAVG,AH,18.29
02/01/2021,3,1,N,HB_NORTH,HU,20.81
02/01/2021,3,2,N,HB_NORTH,HU,20.76
02/01/2021,3,3,N,HB_NORTH,HU,20.22
02/01/2021,3,4,N,HB_NORTH,HU,20.24
02/01/2021,3,1,N,HB_PAN,HU,21.58
02/01/2021,3,2,N,HB_PAN,HU,21.40
02/01/2021,3,3,N,HB_PAN,HU,20.57
02/01/2021,3,4,N,HB_PAN,HU,20.57
02/01/2021,3,1,N,HB_SOUTH,HU,14.13
02/01/2021,3,2,N,HB_SOUTH,HU,13.26
02/01/2021,3,3,N,HB_SOUTH,HU,12.87
02/01/2021,3,4,N,HB_SOUTH,HU,12.75
02/01/2021,3,1,N,HB_WEST,HU,22.11
02/01/2021,3,2,N,HB_WEST,HU,21.86
02/01/2021,3,3,N,HB_WEST,HU,20.85
02/01/2021,3,4,N,HB_WEST,HU,20.84
02/01/2021,3,1,N,LZ_AEN,LZEW,19.93
02/01/2021,3,1,N,LZ_AEN,LZ,19.93
02/01/2021,3,2,N,LZ_AEN,LZEW,20.04
02/01/2021,3,2,N,LZ_AEN,LZ,20.04
02/01/2021,3,3,N,LZ_AEN,LZ,19.91
02/01/2021,3,3,N,LZ_AEN,LZEW,19.91
02/01/2021,3,4,N,LZ_AEN,LZ,19.95
02/01/2021,3,4,N,LZ_AEN,LZEW,19.95
02/01/2021,3,1,N,LZ_CPS,LZ,20.04
02/01/2021,3,1,N,LZ_CPS,LZEW,20.04
02/01/2021,3,2,N,LZ_CPS,LZ,20.16
02/01/2021,3,2,N,LZ_CPS,LZEW,20.16
02/01/2021,3,3,N,LZ_CPS,LZ,20.24
02/01/2021,3,3,N,LZ_CPS,LZEW,20.24
02/01/2021,3,4,N,LZ_CPS,LZ,20.25
02/01/2021,3,4,N,LZ_CPS,LZEW,20.25
02/01/2021,3,1,N,LZ_HOUSTON,LZ,19.14
02/01/2021,3,1,N,LZ_HOUSTON,LZEW,19.14
02/01/2021,3,2,N,LZ_HOUSTON,LZEW,19.28
02/01/2021,3,2,N,LZ_HOUSTON,LZ,19.28
02/01/2021,3,3,N,LZ_HOUSTON,LZ,19.27
02/01/2021,3,3,N,LZ_HOUSTON,LZEW,19.27
02/01/2021,3,4,N,LZ_HOUSTON,LZ,19.30
02/01/2021,3,4,N,LZ_HOUSTON,LZEW,19.30
02/01/2021,3,1,N,LZ_LCRA,LZEW,20.49
02/01/2021,3,1,N,LZ_LCRA,LZ,20.49
02/01/2021,3,2,N,LZ_LCRA,LZ,20.62
02/01/2021,3,2,N,LZ_LCRA,LZEW,20.62
02/01/2021,3,3,N,LZ_LCRA,LZ,20.39
02/01/2021,3,3,N,LZ_LCRA,LZEW,20.39
02/01/2021,3,4,N,LZ_LCRA,LZ,20.44
02/01/2021,3,4,N,LZ_LCRA,LZEW,20.44
02/01/2021,3,1,N,LZ_NORTH,LZEW,20.86
02/01/2021,3,1,N,LZ_NORTH,LZ,20.86
02/01/2021,3,2,N,LZ_NORTH,LZ,20.80
02/01/2021,3,2,N,LZ_NORTH,LZEW,20.80
02/01/2021,3,3,N,LZ_NORTH,LZEW,20.25
02/01/2021,3,3,N,LZ_NORTH,LZ,20.25
02/01/2021,3,4,N,LZ_NORTH,LZ,20.26
02/01/2021,3,4,N,LZ_NORTH,LZEW,20.26
02/01/2021,3,1,N,LZ_RAYBN,LZ,20.87
02/01/2021,3,1,N,LZ_RAYBN,LZEW,20.87
02/01/2021,3,2,N,LZ_RAYBN,LZ,20.81
02/01/2021,3,2,N,LZ_RAYBN,LZEW,20.81
02/01/2021,3,3,N,LZ_RAYBN,LZ,20.26
02/01/2021,3,3,N,LZ_RAYBN,LZEW,20.26
02/01/2021,3,4,N,LZ_RAYBN,LZ,20.28
02/01/2021,3,4,N,LZ_RAYBN,LZEW,20.28
02/01/2021,3,1,N,LZ_SOUTH,LZ,7.78
02/01/2021,3,1,N,LZ_SOUTH,LZEW,7.79
02/01/2021,3,2,N,LZ_SOUTH,LZ,6.27
02/01/2021,3,2,N,LZ_SOUTH,LZEW,6.27
02/01/2021,3,3,N,LZ_SOUTH,LZ,5.88
02/01/2021,3,3,N,LZ_SOUTH,LZEW,5.88
02/01/2021,3,4,N,LZ_SOUTH,LZ,5.95
02/01/2021,3,4,N,LZ_SOUTH,LZEW,5.95
02/01/2021,3,1,N,LZ_WEST,LZ,23.06
02/01/2021,3,1,N,LZ_WEST,LZEW,23.06
02/01/2021,3,2,N,LZ_WEST,LZ,22.69
02/01/2021,3,2,N,LZ_WEST,LZEW,22.69
02/01/2021,3,3,N,LZ_WEST,LZEW,21.35
02/01/2021,3,3,N,LZ_WEST,LZ,21.35
02/01/2021,3,4,N,LZ_WEST,LZ,21.33
02/01/2021,3,4,N,LZ_WEST,LZEW,21.33
02/01/2021,4,1,N,HB_BUSAVG,SH,18.77
02/01/2021,4,2,N,HB_BUSAVG,SH,18.86
02/01/2021,4,3,N,HB_BUSAVG,SH,18.68
02/01/2021,4,4,N,HB_BUSAVG,SH,19.13
02/01/2021,4,1,N,HB_HOUSTON,HU,19.37
02/01/2021,4,2,N,HB_HOUSTON,HU,19.34
02/01/2021,4,3,N,HB_HOUSTON,HU,19.33
02/01/2021,4,4,N,HB_HOUSTON,HU,19.44
02/01/2021,4,1,N,HB_HUBAVG,AH,18.49
02/01/2021,4,2,N,HB_HUBAVG,AH,18.59
02/01/2021,4,3,N,HB_HUBAVG,AH,18.40
02/01/2021,4,4,N,HB_HUBAVG,AH,18.90
02/01/2021,4,1,N,HB_NORTH,HU,20.33
02/01/2021,4,2,N,HB_NORTH,HU,20.37
02/01/2021,4,3,N,HB_NORTH,HU,20.27
02/01/2021,4,4,N,HB_NORTH,HU,20.48
02/01/2021,4,1,N,HB_PAN,HU,20.72
02/01/2021,4,2,N,HB_PAN,HU,20.80
02/01/2021,4,3,N,HB_PAN,HU,20.65
02/01/2021,4,4,N,HB_PAN,HU,20.95
02/01/2021,4,1,N,HB_SOUTH,HU,13.26
02/01/2021,4,2,N,HB_SOUTH,HU,13.53
02/01/2021,4,3,N,HB_SOUTH,HU,13.07
02/01/2021,4,4,N,HB_SOUTH,HU,14.38
02/01/2021,4,1,N,HB_WEST,HU,21.01
02/01/2021,4,2,N,HB_WEST,HU,21.12
02/01/2021,4,3,N,HB_WEST,HU,20.93
02/01/2021,4,4,N,HB_WEST,HU,21.28
02/01/2021,4,1,N,LZ_AEN,LZ,19.99
02/01/2021,4,1,N,LZ_AEN,LZEW,19.99
02/01/2021,4,2,N,LZ_AEN,LZ,19.99
02/01/2021,4,2,N,LZ_AEN,LZEW,19.99
02/01/2021,4,3,N,LZ_AEN,LZ,19.95
02/01/2021,4,3,N,LZ_AEN,LZEW,19.95
02/01/2021,4,4,N,LZ_AEN,LZ,20.05
02/01/2021,4,4,N,LZ_AEN,LZEW,20.05
02/01/2021,4,1,N,LZ_CPS,LZ,20.37
02/01/2021,4,1,N,LZ_CPS,LZEW,20.37
02/01/2021,4,2,N,LZ_CPS,LZ,20.55
02/01/2021,4,2,N,LZ_CPS,LZEW,20.55
02/01/2021,4,3,N,LZ_CPS,LZEW,20.32
02/01/2021,4,3,N,LZ_CPS,LZ,20.32
02/01/2021,4,4,N,LZ_CPS,LZ,20.60
02/01/2021,4,4,N,LZ_CPS,LZEW,20.60
02/01/2021,4,1,N,LZ_HOUSTON,LZEW,19.34
02/01/2021,4,1,N,LZ_HOUSTON,LZ,19.34
02/01/2021,4,2,N,LZ_HOUSTON,LZ,19.31
02/01/2021,4,2,N,LZ_HOUSTON,LZEW,19.31
02/01/2021,4,3,N,LZ_HOUSTON,LZ,19.31
02/01/2021,4,3,N,LZ_HOUSTON,LZEW,19.31
02/01/2021,4,4,N,LZ_HOUSTON,LZ,19.39
02/01/2021,4,4,N,LZ_HOUSTON,LZEW,19.39
02/01/2021,4,1,N,LZ_LCRA,LZEW,20.44
02/01/2021,4,1,N,LZ_LCRA,LZ,20.44
02/01/2021,4,2,N,LZ_LCRA,LZ,20.44
02/01/2021,4,2,N,LZ_LCRA,LZEW,20.44
02/01/2021,4,3,N,LZ_LCRA,LZEW,20.41
02/01/2021,4,3,N,LZ_LCRA,LZ,20.42
02/01/2021,4,4,N,LZ_LCRA,LZEW,20.45
02/01/2021,4,4,N,LZ_LCRA,LZ,20.45
02/01/2021,4,1,N,LZ_NORTH,LZ,20.35
02/01/2021,4,1,N,LZ_NORTH,LZEW,20.35
02/01/2021,4,2,N,LZ_NORTH,LZ,20.39
02/01/2021,4,2,N,LZ_NORTH,LZEW,20.39
02/01/2021,4,3,N,LZ_NORTH,LZ,20.29
02/01/2021,4,3,N,LZ_NORTH,LZEW,20.29
02/01/2021,4,4,N,LZ_NORTH,LZEW,20.51
02/01/2021,4,4,N,LZ_NORTH,LZ,20.51
02/01/2021,4,1,N,LZ_RAYBN,LZ,20.37
02/01/2021,4,1,N,LZ_RAYBN,LZEW,20.37
02/01/2021,4,2,N,LZ_RAYBN,LZ,20.41
02/01/2021,4,2,N,LZ_RAYBN,LZEW,20.41
02/01/2021,4,3,N,LZ_RAYBN,LZEW,20.31
02/01/2021,4,3,N,LZ_RAYBN,LZ,20.31
02/01/2021,4,4,N,LZ_RAYBN,LZ,20.52
02/01/2021,4,4,N,LZ_RAYBN,LZEW,20.52
02/01/2021,4,1,N,LZ_SOUTH,LZEW,6.98
02/01/2021,4,1,N,LZ_SOUTH,LZ,6.97
02/01/2021,4,2,N,LZ_SOUTH,LZ,7.47
02/01/2021,4,2,N,LZ_SOUTH,LZEW,7.48
02/01/2021,4,3,N,LZ_SOUTH,LZEW,6.81
02/01/2021,4,3,N,LZ_SOUTH,LZ,6.81
02/01/2021,4,4,N,LZ_SOUTH,LZ,9.12
02/01/2021,4,4,N,LZ_SOUTH,LZEW,9.11
02/01/2021,4,1,N,LZ_WEST,LZEW,21.54
02/01/2021,4,1,N,LZ_WEST,LZ,21.54
02/01/2021,4,2,N,LZ_WEST,LZ,21.70
02/01/2021,4,2,N,LZ_WEST,LZEW,21.71
02/01/2021,4,3,N,LZ_WEST,LZ,21.46
02/01/2021,4,3,N,LZ_WEST,LZEW,21.46
02/01/2021,4,4,N,LZ_WEST,LZ,21.91
02/01/2021,4,4,N,LZ_WEST,LZEW,21.91
02/01/2021,5,1,N,HB_BUSAVG,SH,19.10
02/01/2021,5,2,N,HB_BUSAVG,SH,18.53
02/01/2021,5,3,N,HB_BUSAVG,SH,18.36
02/01/2021,5,4,N,HB_BUSAVG,SH,18.61
02/01/2021,5,1,N,HB_HOUSTON,HU,19.30
02/01/2021,5,2,N,HB_HOUSTON,HU,18.79
02/01/2021,5,3,N,HB_HOUSTON,HU,18.49
02/01/2021,5,4,N,HB_HOUSTON,HU,18.12
02/01/2021,5,1,N,HB_HUBAVG,AH,18.88
02/01/2021,5,2,N,HB_HUBAVG,AH,18.32
02/01/2021,5,3,N,HB_HUBAVG,AH,18.18
02/01/2021,5,4,N,HB_HUBAVG,AH,18.40
02/01/2021,5,1,N,HB_NORTH,HU,20.32
02/01/2021,5,2,N,HB_NORTH,HU,19.72
02/01/2021,5,3,N,HB_NORTH,HU,19.39
02/01/2021,5,4,N,HB_NORTH,HU,19.84
02/01/2021,5,1,N,HB_PAN,HU,20.77
02/01/2021,5,2,N,HB_PAN,HU,20.10
02/01/2021,5,3,N,HB_PAN,HU,19.77
02/01/2021,5,4,N,HB_PAN,HU,20.64
02/01/2021,5,1,N,HB_SOUTH,HU,14.80
02/01/2021,5,2,N,HB_SOUTH,HU,14.40
02/01/2021,5,3,N,HB_SOUTH,HU,14.77
02/01/2021,5,4,N,HB_SOUTH,HU,14.43
02/01/2021,5,1,N,HB_WEST,HU,21.08
02/01/2021,5,2,N,HB_WEST,HU,20.38
02/01/2021,5,3,N,HB_WEST,HU,20.05
02/01/2021,5,4,N,HB_WEST,HU,21.21
02/01/2021,5,1,N,LZ_AEN,LZ,19.95
02/01/2021,5,1,N,LZ_AEN,LZEW,19.95
02/01/2021,5,2,N,LZ_AEN,LZ,19.46
02/01/2021,5,2,N,LZ_AEN,LZEW,19.46
02/01/2021,5,3,N,LZ_AEN,LZ,19.09
02/01/2021,5,3,N,LZ_AEN,LZEW,19.09
02/01/2021,5,4,N,LZ_AEN,LZ,19.14
02/01/2021,5,4,N,LZ_AEN,LZEW,19.14
02/01/2021,5,1,N,LZ_CPS,LZ,20.55
02/01/2021,5,1,N,LZ_CPS,LZEW,20.55
02/01/2021,5,2,N,LZ_CPS,LZ,20.12
02/01/2021,5,2,N,LZ_CPS,LZEW,20.12
02/01/2021,5,3,N,LZ_CPS,LZ,20.77
02/01/2021,5,3,N,LZ_CPS,LZEW,20.78
02/01/2021,5,4,N,LZ_CPS,LZ,23.17
02/01/2021,5,4,N,LZ_CPS,LZEW,23.17
02/01/2021,5,1,N,LZ_HOUSTON,LZ,19.25
02/01/2021,5,1,N,LZ_HOUSTON,LZEW,19.25
02/01/2021,5,2,N,LZ_HOUSTON,LZ,18.74
02/01/2021,5,2,N,LZ_HOUSTON,LZEW,18.74
02/01/2021,5,3,N,LZ_HOUSTON,LZ,18.45
02/01/2021,5,3,N,LZ_HOUSTON,LZEW,18.45
02/01/2021,5,4,N,LZ_HOUSTON,LZ,18.01
02/01/2021,5,4,N,LZ_HOUSTON,LZEW,18.01
02/01/2021,5,1,N,LZ_LCRA,LZ,20.27
02/01/2021,5,1,N,LZ_LCRA,LZEW,20.27
02/01/2021,5,2,N,LZ_LCRA,LZEW,19.77
02/01/2021,5,2,N,LZ_LCRA,LZ,19.77
02/01/2021,5,3,N,LZ_LCRA,LZEW,19.48
02/01/2021,5,3,N,LZ_LCRA,LZ,19.48
02/01/2021,5,4,N,LZ_LCRA,LZEW,19.74
02/01/2021,5,4,N,LZ_LCRA,LZ,19.74
02/01/2021,5,1,N,LZ_NORTH,LZ,20.35
02/01/2021,5,1,N,LZ_NORTH,LZEW,20.35
02/01/2021,5,2,N,LZ_NORTH,LZEW,19.74
02/01/2021,5,2,N,LZ_NORTH,LZ,19.74
02/01/2021,5,3,N,LZ_NORTH,LZ,19.42
02/01/2021,5,3,N,LZ_NORTH,LZEW,19.42
02/01/2021,5,4,N,LZ_NORTH,LZ,19.89
02/01/2021,5,4,N,LZ_NORTH,LZEW,19.89
02/01/2021,5,1,N,LZ_RAYBN,LZ,20.36
02/01/2021,5,1,N,LZ_RAYBN,LZEW,20.36
02/01/2021,5,2,N,LZ_RAYBN,LZEW,19.75
02/01/2021,5,2,N,LZ_RAYBN,LZ,19.75
02/01/2021,5,3,N,LZ_RAYBN,LZ,19.42
02/01/2021,5,3,N,LZ_RAYBN,LZEW,19.42
02/01/2021,5,4,N,LZ_RAYBN,LZ,19.89
02/01/2021,5,4,N,LZ_RAYBN,LZEW,19.89
02/01/2021,5,1,N,LZ_SOUTH,LZ,10.11
02/01/2021,5,1,N,LZ_SOUTH,LZEW,10.11
02/01/2021,5,2,N,LZ_SOUTH,LZ,9.76
02/01/2021,5,2,N,LZ_SOUTH,LZEW,9.76
02/01/2021,5,3,N,LZ_SOUTH,LZ,11.07
02/01/2021,5,3,N,LZ_SOUTH,LZEW,11.08
02/01/2021,5,4,N,LZ_SOUTH,LZEW,10.51
02/01/2021,5,4,N,LZ_SOUTH,LZ,10.51
02/01/2021,5,1,N,LZ_WEST,LZ,21.67
02/01/2021,5,1,N,LZ_WEST,LZEW,21.67
02/01/2021,5,2,N,LZ_WEST,LZ,20.86
02/01/2021,5,2,N,LZ_WEST,LZEW,20.86
02/01/2021,5,3,N,LZ_WEST,LZ,20.53
02/01/2021,5,3,N,LZ_WEST,LZEW,20.53
02/01/2021,5,4,N,LZ_WEST,LZ,22.16
02/01/2021,5,4,N,LZ_WEST,LZEW,22.16
02/01/2021,6,1,N,HB_BUSAVG,SH,18.98
02/01/2021,6,2,N,HB_BUSAVG,SH,19.43
