Delivery Date,Hour Ending,Repeated Hour Flag,Settlement Point,Settlement Point Price
02/01/2019,09:00,N,HB_HUBAVG,31.09
02/01/2019,09:00,N,HB_NORTH,31.06
02/01/2019,09:00,N,HB_SOUTH,30.90
02/01/2019,09:00,N,HB_WEST,31.07
02/01/2019,09:00,N,LZ_AEN,31.14
02/01/2019,09:00,N,LZ_CPS,31.63
02/01/2019,09:00,N,LZ_HOUSTON,31.46
02/01/2019,09:00,N,LZ_LCRA,31.09
02/01/2019,09:00,N,LZ_NORTH,31.08
02/01/2019,09:00,N,LZ_RAYBN,31.02
02/01/2019,09:00,N,LZ_SOUTH,31.69
02/01/2019,09:00,N,LZ_WEST,31.50
02/01/2019,10:00,N,HB_BUSAVG,30.29
02/01/2019,10:00,N,HB_HOUSTON,30.49
02/01/2019,10:00,N,HB_HUBAVG,30.30
02/01/2019,10:00,N,HB_NORTH,30.30
02/01/2019,10:00,N,HB_SOUTH,30.14
02/01/2019,10:00,N,HB_WEST,30.27
02/01/2019,10:00,N,LZ_AEN,30.33
02/01/2019,10:00,N,LZ_CPS,30.73
02/01/2019,10:00,N,LZ_HOUSTON,30.60
02/01/2019,10:00,N,LZ_LCRA,30.29
02/01/2019,10:00,N,LZ_NORTH,30.31
02/01/2019,10:00,N,LZ_RAYBN,30.28
02/01/2019,10:00,N,LZ_SOUTH,30.72
02/01/2019,10:00,N,LZ_WEST,31.03
02/01/2019,11:00,N,HB_BUSAVG,25.86
02/01/2019,11:00,N,HB_HOUSTON,26.05
02/01/2019,11:00,N,HB_HUBAVG,25.87
02/01/2019,11:00,N,HB_NORTH,25.87
02/01/2019,11:00,N,HB_SOUTH,25.71
02/01/2019,11:00,N,HB_WEST,25.84
02/01/2019,11:00,N,LZ_AEN,25.90
02/01/2019,11:00,N,LZ_CPS,26.37
02/01/2019,11:00,N,LZ_HOUSTON,26.19
02/01/2019,11:00,N,LZ_LCRA,25.86
02/01/2019,11:00,N,LZ_NORTH,25.87
02/01/2019,11:00,N,LZ_RAYBN,25.85
02/01/2019,11:00,N,LZ_SOUTH,26.32
02/01/2019,11:00,N,LZ_WEST,26.58
02/01/2019,12:00,N,HB_BUSAVG,24.11
02/01/2019,12:00,N,HB_HOUSTON,24.25
02/01/2019,12:00,N,HB_HUBAVG,24.13
02/01/2019,12:00,N,HB_NORTH,24.13
02/01/2019,12:00,N,HB_SOUTH,24
02/01/2019,12:00,N,HB_WEST,24.12
02/01/2019,12:00,N,LZ_AEN,24.14
02/01/2019,12:00,N,LZ_CPS,24.16
02/01/2019,12:00,N,LZ_HOUSTON,24.40
02/01/2019,12:00,N,LZ_LCRA,24.09
02/01/2019,12:00,N,LZ_NORTH,24.12
02/01/2019,12:00,N,LZ_RAYBN,24.11
02/01/2019,12:00,N,LZ_SOUTH,24.50
02/01/2019,12:00,N,LZ_WEST,24.72
02/01/2019,13:00,N,HB_BUSAVG,22.86
02/01/2019,13:00,N,HB_HOUSTON,22.95
02/01/2019,13:00,N,HB_HUBAVG,22.88
02/01/2019,13:00,N,HB_NORTH,22.86
02/01/2019,13:00,N,HB_SOUTH,22.79
02/01/2019,13:00,N,HB_WEST,22.89
02/01/2019,13:00,N,LZ_AEN,22.91
02/01/2019,13:00,N,LZ_CPS,22.76
02/01/2019,13:00,N,LZ_HOUSTON,23.11
02/01/2019,13:00,N,LZ_LCRA,22.84
02/01/2019,13:00,N,LZ_NORTH,22.85
02/01/2019,13:00,N,LZ_RAYBN,22.85
02/01/2019,13:00,N,LZ_SOUTH,23.09
02/01/2019,13:00,N,LZ_WEST,23.16
02/01/2019,14:00,N,HB_BUSAVG,21.87
02/01/2019,14:00,N,HB_HOUSTON,21.87
02/01/2019,14:00,N,HB_HUBAVG,21.88
02/01/2019,14:00,N,HB_NORTH,21.85
02/01/2019,14:00,N,HB_SOUTH,21.90
02/01/2019,14:00,N,HB_WEST,21.91
02/01/2019,14:00,N,LZ_AEN,21.95
02/01/2019,14:00,N,LZ_CPS,21.95
02/01/2019,14:00,N,LZ_HOUSTON,21.96
02/01/2019,14:00,N,LZ_LCRA,21.91
02/01/2019,14:00,N,LZ_NORTH,21.85
02/01/2019,14:00,N,LZ_RAYBN,21.85
02/01/2019,14:00,N,LZ_SOUTH,22.36
02/01/2019,14:00,N,LZ_WEST,22.18
02/01/2019,15:00,N,HB_BUSAVG,21.72
02/01/2019,15:00,N,HB_HOUSTON,21.74
02/01/2019,15:00,N,HB_HUBAVG,21.74
02/01/2019,15:00,N,HB_NORTH,21.69
02/01/2019,15:00,N,HB_SOUTH,21.76
02/01/2019,15:00,N,HB_WEST,21.74
02/01/2019,15:00,N,LZ_AEN,21.80
02/01/2019,15:00,N,LZ_CPS,21.85
02/01/2019,15:00,N,LZ_HOUSTON,21.92
02/01/2019,15:00,N,LZ_LCRA,21.77
02/01/2019,15:00,N,LZ_NORTH,21.70
02/01/2019,15:00,N,LZ_RAYBN,21.69
02/01/2019,15:00,N,LZ_SOUTH,22.19
02/01/2019,15:00,N,LZ_WEST,21.94
02/01/2019,16:00,N,HB_BUSAVG,21.35
02/01/2019,16:00,N,HB_HOUSTON,21.32
02/01/2019,16:00,N,HB_HUBAVG,21.37
02/01/2019,16:00,N,HB_NORTH,21.30
02/01/2019,16:00,N,HB_SOUTH,21.49
02/01/2019,16:00,N,HB_WEST,21.39
02/01/2019,16:00,N,LZ_AEN,21.48
02/01/2019,16:00,N,LZ_CPS,21.56
02/01/2019,16:00,N,LZ_HOUSTON,21.42
02/01/2019,16:00,N,LZ_LCRA,21.43
02/01/2019,16:00,N,LZ_NORTH,21.30
02/01/2019,16:00,N,LZ_RAYBN,21.30
02/01/2019,16:00,N,LZ_SOUTH,21.98
02/01/2019,16:00,N,LZ_WEST,21.69
02/01/2019,17:00,N,HB_BUSAVG,21.34
02/01/2019,17:00,N,HB_HOUSTON,21.27
02/01/2019,17:00,N,HB_HUBAVG,21.35
02/01/2019,17:00,N,HB_NORTH,21.27
02/01/2019,17:00,N,HB_SOUTH,21.54
02/01/2019,17:00,N,HB_WEST,21.30
02/01/2019,17:00,N,LZ_AEN,21.51
02/01/2019,17:00,N,LZ_CPS,21.68
02/01/2019,17:00,N,LZ_HOUSTON,21.40
02/01/2019,17:00,N,LZ_LCRA,21.54
02/01/2019,17:00,N,LZ_NORTH,21.28
02/01/2019,17:00,N,LZ_RAYBN,21.25
02/01/2019,17:00,N,LZ_SOUTH,22.19
02/01/2019,17:00,N,LZ_WEST,21.56
02/01/2019,18:00,N,HB_BUSAVG,27.28
02/01/2019,18:00,N,HB_HOUSTON,27.47
02/01/2019,18:00,N,HB_HUBAVG,27.32
02/01/2019,18:00,N,HB_NORTH,27.20
02/01/2019,18:00,N,HB_SOUTH,27.37
02/01/2019,18:00,N,HB_WEST,27.24
02/01/2019,18:00,N,LZ_AEN,27.46
02/01/2019,18:00,N,LZ_CPS,27.63
02/01/2019,18:00,N,LZ_HOUSTON,27.60
02/01/2019,18:00,N,LZ_LCRA,27.45
02/01/2019,18:00,N,LZ_NORTH,27.23
02/01/2019,18:00,N,LZ_RAYBN,27.15
02/01/2019,18:00,N,LZ_SOUTH,27.72
02/01/2019,18:00,N,LZ_WEST,27.88
02/01/2019,19:00,N,HB_BUSAVG,27.47
02/01/2019,19:00,N,HB_HOUSTON,27.79
02/01/2019,19:00,N,HB_HUBAVG,27.57
02/01/2019,19:00,N,HB_NORTH,27.25
02/01/2019,19:00,N,HB_SOUTH,27.82
02/01/2019,19:00,N,HB_WEST,27.40
02/01/2019,19:00,N,LZ_AEN,27.93
02/01/2019,19:00,N,LZ_CPS,28.68
02/01/2019,19:00,N,LZ_HOUSTON,27.82
02/01/2019,19:00,N,LZ_LCRA,27.90
02/01/2019,19:00,N,LZ_NORTH,27.28
02/01/2019,19:00,N,LZ_RAYBN,27.14
02/01/2019,19:00,N,LZ_SOUTH,28.41
02/01/2019,19:00,N,LZ_WEST,27.96
02/01/2019,20:00,N,HB_BUSAVG,21.76
02/01/2019,20:00,N,HB_HOUSTON,22.23
02/01/2019,20:00,N,HB_HUBAVG,21.94
02/01/2019,20:00,N,HB_NORTH,21.31
02/01/2019,20:00,N,HB_SOUTH,22.69
02/01/2019,20:00,N,HB_WEST,21.53
02/01/2019,20:00,N,LZ_AEN,22.60
02/01/2019,20:00,N,LZ_CPS,23.68
02/01/2019,20:00,N,LZ_HOUSTON,22.25
02/01/2019,20:00,N,LZ_LCRA,22.53
02/01/2019,20:00,N,LZ_NORTH,21.30
02/01/2019,20:00,N,LZ_RAYBN,21.14
02/01/2019,20:00,N,LZ_SOUTH,23.33
02/01/2019,20:00,N,LZ_WEST,22.17
02/01/2019,21:00,N,HB_BUSAVG,21.18
02/01/2019,21:00,N,HB_HOUSTON,21.98
02/01/2019,21:00,N,HB_HUBAVG,21.41
02/01/2019,21:00,N,HB_NORTH,20.52
02/01/2019,21:00,N,HB_SOUTH,22.64
02/01/2019,21:00,N,HB_WEST,20.48
02/01/2019,21:00,N,LZ_AEN,22.35
02/01/2019,21:00,N,LZ_CPS,23.68
02/01/2019,21:00,N,LZ_HOUSTON,22.04
02/01/2019,21:00,N,LZ_LCRA,22.28
02/01/2019,21:00,N,LZ_NORTH,20.51
02/01/2019,21:00,N,LZ_RAYBN,20.31
02/01/2019,21:00,N,LZ_SOUTH,23.64
02/01/2019,21:00,N,LZ_WEST,21.21
02/01/2019,22:00,N,HB_BUSAVG,20.47
02/01/2019,22:00,N,HB_HOUSTON,21.33
02/01/2019,22:00,N,HB_HUBAVG,20.69
02/01/2019,22:00,N,HB_NORTH,19.74
02/01/2019,22:00,N,HB_SOUTH,22.19
02/01/2019,22:00,N,HB_WEST,19.49
02/01/2019,22:00,N,LZ_AEN,21.54
02/01/2019,22:00,N,LZ_CPS,23.32
02/01/2019,22:00,N,LZ_HOUSTON,21.38
02/01/2019,22:00,N,LZ_LCRA,21.76
02/01/2019,22:00,N,LZ_NORTH,19.71
02/01/2019,22:00,N,LZ_RAYBN,19.52
02/01/2019,22:00,N,LZ_SOUTH,23.48
02/01/2019,22:00,N,LZ_WEST,20.05
02/01/2019,23:00,N,HB_BUSAVG,19.52
02/01/2019,23:00,N,HB_HOUSTON,20.01
02/01/2019,23:00,N,HB_HUBAVG,19.63
02/01/2019,23:00,N,HB_NORTH,19.02
02/01/2019,23:00,N,HB_SOUTH,20.90
02/01/2019,23:00,N,HB_WEST,18.59
02/01/2019,23:00,N,LZ_AEN,20.33
02/01/2019,23:00,N,LZ_CPS,21.16
02/01/2019,23:00,N,LZ_HOUSTON,20.03
02/01/2019,23:00,N,LZ_LCRA,20.44
02/01/2019,23:00,N,LZ_NORTH,18.98
02/01/2019,23:00,N,LZ_RAYBN,18.90
02/01/2019,23:00,N,LZ_SOUTH,21.73
02/01/2019,23:00,N,LZ_WEST,18.67
02/01/2019,24:00,N,HB_BUSAVG,18.37
02/01/2019,24:00,N,HB_HOUSTON,18.84
02/01/2019,24:00,N,HB_HUBAVG,18.42
02/01/2019,24:00,N,HB_NORTH,17.98
02/01/2019,24:00,N,HB_SOUTH,19.60
02/01/2019,24:00,N,HB_WEST,17.25
02/01/2019,24:00,N,LZ_AEN,19.06
02/01/2019,24:00,N,LZ_CPS,19.85
02/01/2019,24:00,N,LZ_HOUSTON,18.86
02/01/2019,24:00,N,LZ_LCRA,19.17
02/01/2019,24:00,N,LZ_NORTH,17.91
02/01/2019,24:00,N,LZ_RAYBN,18.15
02/01/2019,24:00,N,LZ_SOUTH,20.28
02/01/2019,24:00,N,LZ_WEST,17.29
02/02/2019,01:00,N,HB_BUSAVG,18.46
02/02/2019,01:00,N,HB_HOUSTON,18.87
02/02/2019,01:00,N,HB_HUBAVG,18.50
02/02/2019,01:00,N,HB_NORTH,18.11
02/02/2019,01:00,N,HB_SOUTH,19.56
02/02/2019,01:00,N,HB_WEST,17.48
02/02/2019,01:00,N,LZ_AEN,19.05
02/02/2019,01:00,N,LZ_CPS,19.77
02/02/2019,01:00,N,LZ_HOUSTON,18.89
02/02/2019,01:00,N,LZ_LCRA,19.12
02/02/2019,01:00,N,LZ_NORTH,18.08
02/02/2019,01:00,N,LZ_RAYBN,18.03
02/02/2019,01:00,N,LZ_SOUTH,20.15
02/02/2019,01:00,N,LZ_WEST,17.54
02/02/2019,02:00,N,HB_BUSAVG,17.51
02/02/2019,02:00,N,HB_HOUSTON,17.83
02/02/2019,02:00,N,HB_HUBAVG,17.55
02/02/2019,02:00,N,HB_NORTH,17.24
02/02/2019,02:00,N,HB_SOUTH,18.36
02/02/2019,02:00,N,HB_WEST,16.75
02/02/2019,02:00,N,LZ_AEN,17.94
02/02/2019,02:00,N,LZ_CPS,18.51
02/02/2019,02:00,N,LZ_HOUSTON,17.85
02/02/2019,02:00,N,LZ_LCRA,18
02/02/2019,02:00,N,LZ_NORTH,17.22
02/02/2019,02:00,N,LZ_RAYBN,17.18
02/02/2019,02:00,N,LZ_SOUTH,18.80
02/02/2019,02:00,N,LZ_WEST,16.82
02/02/2019,03:00,N,HB_BUSAVG,16.94
02/02/2019,03:00,N,HB_HOUSTON,17.18
02/02/2019,03:00,N,HB_HUBAVG,16.98
02/02/2019,03:00,N,HB_NORTH,16.73
02/02/2019,03:00,N,HB_SOUTH,17.57
02/02/2019,03:00,N,HB_WEST,16.42
02/02/2019,03:00,N,LZ_AEN,17.25
02/02/2019,03:00,N,LZ_CPS,17.68
02/02/2019,03:00,N,LZ_HOUSTON,17.19
02/02/2019,03:00,N,LZ_LCRA,17.29
02/02/2019,03:00,N,LZ_NORTH,16.71
02/02/2019,03:00,N,LZ_RAYBN,16.68
02/02/2019,03:00,N,LZ_SOUTH,17.88
02/02/2019,03:00,N,LZ_WEST,16.48
02/02/2019,04:00,N,HB_BUSAVG,16.57
02/02/2019,04:00,N,HB_HOUSTON,16.80
02/02/2019,04:00,N,HB_HUBAVG,16.60
02/02/2019,04:00,N,HB_NORTH,16.37
02/02/2019,04:00,N,HB_SOUTH,17.17
02/02/2019,04:00,N,HB_WEST,16.08
02/02/2019,04:00,N,LZ_AEN,16.86
02/02/2019,04:00,N,LZ_CPS,17.27
02/02/2019,04:00,N,LZ_HOUSTON,16.81
02/02/2019,04:00,N,LZ_LCRA,16.90
02/02/2019,04:00,N,LZ_NORTH,16.35
02/02/2019,04:00,N,LZ_RAYBN,16.32
02/02/2019,04:00,N,LZ_SOUTH,17.46
02/02/2019,04:00,N,LZ_WEST,16.16
02/02/2019,05:00,N,HB_BUSAVG,17.48
02/02/2019,05:00,N,HB_HOUSTON,17.68
02/02/2019,05:00,N,HB_HUBAVG,17.51
02/02/2019,05:00,N,HB_NORTH,17.30
02/02/2019,05:00,N,HB_SOUTH,18.04
02/02/2019,05:00,N,HB_WEST,17.02
02/02/2019,05:00,N,LZ_AEN,17.77
02/02/2019,05:00,N,LZ_CPS,18.14
02/02/2019,05:00,N,LZ_HOUSTON,17.69
02/02/2019,05:00,N,LZ_LCRA,17.84
02/02/2019,05:00,N,LZ_NORTH,17.29
02/02/2019,05:00,N,LZ_RAYBN,17.26
02/02/2019,05:00,N,LZ_SOUTH,18.40
02/02/2019,05:00,N,LZ_WEST,17.27
02/02/2019,06:00,N,HB_BUSAVG,18.71
02/02/2019,06:00,N,HB_HOUSTON,18.81
02/02/2019,06:00,N,HB_HUBAVG,18.73
02/02/2019,06:00,N,HB_NORTH,18.55
02/02/2019,06:00,N,HB_SOUTH,19.16
02/02/2019,06:00,N,HB_WEST,18.41
02/02/2019,06:00,N,LZ_AEN,18.93
02/02/2019,06:00,N,LZ_CPS,19.23
02/02/2019,06:00,N,LZ_HOUSTON,18.82
02/02/2019,06:00,N,LZ_LCRA,18.98
02/02/2019,06:00,N,LZ_NORTH,18.54
02/02/2019,06:00,N,LZ_RAYBN,18.52
02/02/2019,06:00,N,LZ_SOUTH,19.50
02/02/2019,06:00,N,LZ_WEST,18.72
02/02/2019,07:00,N,HB_BUSAVG,19.68
02/02/2019,07:00,N,HB_HOUSTON,19.71
02/02/2019,07:00,N,HB_HUBAVG,19.71
02/02/2019,07:00,N,HB_NORTH,19.46
02/02/2019,07:00,N,HB_SOUTH,20.39
02/02/2019,07:00,N,HB_WEST,19.30
02/02/2019,07:00,N,LZ_AEN,20.01
02/02/2019,07:00,N,LZ_CPS,20.45
02/02/2019,07:00,N,LZ_HOUSTON,19.71
02/02/2019,07:00,N,LZ_LCRA,20.08
02/02/2019,07:00,N,LZ_NORTH,19.47
02/02/2019,07:00,N,LZ_RAYBN,19.41
02/02/2019,07:00,N,LZ_SOUTH,21.09
02/02/2019,07:00,N,LZ_WEST,19.79
02/02/2019,08:00,N,HB_BUSAVG,20.23
02/02/2019,08:00,N,HB_HOUSTON,20.36
02/02/2019,08:00,N,HB_HUBAVG,20.32
02/02/2019,08:00,N,HB_NORTH,19.92
02/02/2019,08:00,N,HB_SOUTH,21
02/02/2019,08:00,N,HB_WEST,19.99
02/02/2019,08:00,N,LZ_AEN,20.68
02/02/2019,08:00,N,LZ_CPS,21.08
02/02/2019,08:00,N,LZ_HOUSTON,20.39
02/02/2019,08:00,N,LZ_LCRA,20.76
02/02/2019,08:00,N,LZ_NORTH,19.92
02/02/2019,08:00,N,LZ_RAYBN,19.82
02/02/2019,08:00,N,LZ_SOUTH,21.75
02/02/2019,08:00,N,LZ_WEST,20.56
02/02/2019,09:00,N,HB_BUSAVG,24.67
02/02/2019,09:00,N,HB_HOUSTON,24.91
02/02/2019,09:00,N,HB_HUBAVG,24.71
02/02/2019,09:00,N,HB_NORTH,24.45
02/02/2019,09:00,N,HB_SOUTH,25.32
02/02/2019,09:00,N,HB_WEST,24.17
02/02/2019,09:00,N,LZ_AEN,25.25
02/02/2019,09:00,N,LZ_CPS,25.40
02/02/2019,09:00,N,LZ_HOUSTON,24.95
02/02/2019,09:00,N,LZ_LCRA,25.10
02/02/2019,09:00,N,LZ_NORTH,24.44
02/02/2019,09:00,N,LZ_RAYBN,24.38
02/02/2019,09:00,N,LZ_SOUTH,25.83
02/02/2019,09:00,N,LZ_WEST,24.35
02/02/2019,10:00,N,HB_BUSAVG,25.52
02/02/2019,10:00,N,HB_HOUSTON,25.79
02/02/2019,10:00,N,HB_HUBAVG,25.56
02/02/2019,10:00,N,HB_NORTH,25.24
02/02/2019,10:00,N,HB_SOUTH,26.35
02/02/2019,10:00,N,HB_WEST,24.86
02/02/2019,10:00,N,LZ_AEN,26.18
02/02/2019,10:00,N,LZ_CPS,26.44
02/02/2019,10:00,N,LZ_HOUSTON,25.84
02/02/2019,10:00,N,LZ_LCRA,26.03
02/02/2019,10:00,N,LZ_NORTH,25.22
02/02/2019,10:00,N,LZ_RAYBN,25.16
02/02/2019,10:00,N,LZ_SOUTH,27.06
02/02/2019,10:00,N,LZ_WEST,25.11
02/02/2019,11:00,N,HB_BUSAVG,29.17
02/02/2019,11:00,N,HB_HOUSTON,29.45
02/02/2019,11:00,N,HB_HUBAVG,29.23
02/02/2019,11:00,N,HB_NORTH,28.89
02/02/2019,11:00,N,HB_SOUTH,29.98
02/02/2019,11:00,N,HB_WEST,28.59
02/02/2019,11:00,N,LZ_AEN,29.82
02/02/2019,11:00,N,LZ_CPS,30.06
02/02/2019,11:00,N,LZ_HOUSTON,29.52
02/02/2019,11:00,N,LZ_LCRA,29.67
02/02/2019,11:00,N,LZ_NORTH,28.88
02/02/2019,11:00,N,LZ_RAYBN,28.80
02/02/2019,11:00,N,LZ_SOUTH,30.68
02/02/2019,11:00,N,LZ_WEST,29.03
02/02/2019,12:00,N,HB_BUSAVG,25.42
02/02/2019,12:00,N,HB_HOUSTON,25.62
02/02/2019,12:00,N,HB_HUBAVG,25.49
02/02/2019,12:00,N,HB_NORTH,25
02/02/2019,12:00,N,HB_SOUTH,26.71
02/02/2019,12:00,N,HB_WEST,24.61
02/02/2019,12:00,N,LZ_AEN,25.93
02/02/2019,12:00,N,LZ_CPS,26.35
02/02/2019,12:00,N,LZ_HOUSTON,25.69
02/02/2019,12:00,N,LZ_LCRA,25.75
02/02/2019,12:00,N,LZ_NORTH,24.99
02/02/2019,12:00,N,LZ_RAYBN,24.96
02/02/2019,12:00,N,LZ_SOUTH,28.82
02/02/2019,12:00,N,LZ_WEST,24.83
02/02/2019,13:00,N,HB_BUSAVG,21.50
02/02/2019,13:00,N,HB_HOUSTON,21.65
02/02/2019,13:00,N,HB_HUBAVG,21.57
02/02/2019,13:00,N,HB_NORTH,21.16
02/02/2019,13:00,N,HB_SOUTH,22.48
02/02/2019,13:00,N,HB_WEST,20.98
02/02/2019,13:00,N,LZ_AEN,22.28
02/02/2019,13:00,N,LZ_CPS,22.60
02/02/2019,13:00,N,LZ_HOUSTON,21.72
02/02/2019,13:00,N,LZ_LCRA,22.15
02/02/2019,13:00,N,LZ_NORTH,21.13
02/02/2019,13:00,N,LZ_RAYBN,21.10
02/02/2019,13:00,N,LZ_SOUTH,23.80
02/02/2019,13:00,N,LZ_WEST,21.35
02/02/2019,14:00,N,HB_BUSAVG,20.34
02/02/2019,14:00,N,HB_HOUSTON,20.60
02/02/2019,14:00,N,HB_HUBAVG,20.40
02/02/2019,14:00,N,HB_NORTH,20.11
02/02/2019,14:00,N,HB_SOUTH,20.97
02/02/2019,14:00,N,HB_WEST,19.91
02/02/2019,14:00,N,LZ_AEN,20.94
02/02/2019,14:00,N,LZ_CPS,21.07
02/02/2019,14:00,N,LZ_HOUSTON,20.64
02/02/2019,14:00,N,LZ_LCRA,20.81
02/02/2019,14:00,N,LZ_NORTH,20.09
02/02/2019,14:00,N,LZ_RAYBN,20.08
02/02/2019,14:00,N,LZ_SOUTH,21.82
02/02/2019,14:00,N,LZ_WEST,20.14
02/02/2019,15:00,N,HB_BUSAVG,20.23
02/02/2019,15:00,N,HB_HOUSTON,20.53
