,Time,Temperature,Dew Point,Humidity,Wind,Wind Speed,Wind Gust,Pressure,Precip.,Condition
0,1:32 AM,25°F,22°F,88°%,NNW,22°mph,30°mph,30.21°in,0.0°in,Wintry Mix / Windy
1,1:51 AM,24°F,22°F,91°%,NNW,20°mph,26°mph,30.21°in,0.0°in,Wintry Mix
2,2:11 AM,23°F,20°F,88°%,NNW,28°mph,38°mph,30.22°in,0.0°in,Wintry Mix / Windy
3,2:51 AM,23°F,20°F,88°%,N,24°mph,32°mph,30.21°in,0.0°in,Wintry Mix / Windy
4,3:32 AM,22°F,19°F,89°%,NNW,24°mph,33°mph,30.21°in,0.0°in,Light Snow / Windy
5,3:46 AM,21°F,18°F,86°%,NNW,25°mph,32°mph,30.21°in,0.0°in,Light Snow / Windy
6,3:51 AM,22°F,18°F,85°%,NNW,25°mph,33°mph,30.22°in,0.0°in,Light Snow / Windy
7,4:51 AM,20°F,15°F,81°%,NNW,28°mph,35°mph,30.25°in,0.0°in,Cloudy / Windy
8,5:19 AM,20°F,16°F,85°%,NNW,18°mph,29°mph,30.24°in,0.0°in,Light Snow
9,5:42 AM,19°F,14°F,81°%,NNW,23°mph,32°mph,30.24°in,0.0°in,Cloudy / Windy
10,5:51 AM,18°F,13°F,81°%,NNW,28°mph,33°mph,30.25°in,0.0°in,Cloudy / Windy
11,6:04 AM,18°F,13°F,81°%,NNW,21°mph,35°mph,30.27°in,0.0°in,Cloudy / Windy
12,6:30 AM,18°F,13°F,81°%,NNW,24°mph,35°mph,30.26°in,0.0°in,Light Snow / Windy
13,6:51 AM,18°F,13°F,81°%,NNW,18°mph,30°mph,30.27°in,0.0°in,Light Snow
14,7:47 AM,18°F,12°F,79°%,NNW,22°mph,30°mph,30.29°in,0.0°in,Cloudy / Windy
15,7:51 AM,17°F,12°F,81°%,NNW,21°mph,30°mph,30.28°in,0.0°in,Mostly Cloudy / Windy
16,8:35 AM,17°F,13°F,84°%,NNW,24°mph,31°mph,30.32°in,0.0°in,Cloudy / Windy
17,8:46 AM,18°F,12°F,79°%,NNW,21°mph,0°mph,30.30°in,0.0°in,Cloudy / Windy
18,8:51 AM,17°F,12°F,81°%,NNW,21°mph,0°mph,30.31°in,0.0°in,Cloudy / Windy
19,9:51 AM,18°F,12°F,78°%,NNW,22°mph,31°mph,30.32°in,0.0°in,Cloudy / Windy
20,10:51 AM,19°F,13°F,77°%,N,25°mph,32°mph,30.31°in,0.0°in,Cloudy / Windy
21,11:51 AM,22°F,16°F,78°%,NW,25°mph,0°mph,30.34°in,0.0°in,Cloudy / Windy
22,12:01 PM,22°F,17°F,82°%,NNW,21°mph,0°mph,30.33°in,0.0°in,Mostly Cloudy / Windy
23,12:51 PM,22°F,17°F,82°%,NNW,23°mph,0°mph,30.30°in,0.0°in,Mostly Cloudy / Windy
24,1:19 PM,24°F,19°F,81°%,NNW,21°mph,28°mph,30.28°in,0.0°in,Mostly Cloudy / Windy
25,1:51 PM,25°F,20°F,81°%,NW,17°mph,26°mph,30.28°in,0.0°in,Mostly Cloudy
26,2:51 PM,27°F,21°F,78°%,NW,17°mph,0°mph,30.25°in,0.0°in,Mostly Cloudy
27,3:51 PM,28°F,22°F,78°%,NNW,16°mph,25°mph,30.22°in,0.0°in,Mostly Cloudy
28,4:51 PM,29°F,22°F,75°%,NNW,15°mph,0°mph,30.22°in,0.0°in,Mostly Cloudy
29,5:36 PM,30°F,23°F,75°%,N,14°mph,0°mph,30.19°in,0.0°in,Partly Cloudy
30,5:51 PM,29°F,22°F,75°%,NNW,15°mph,0°mph,30.19°in,0.0°in,Partly Cloudy
31,6:51 PM,28°F,21°F,75°%,N,14°mph,0°mph,30.20°in,0.0°in,Partly Cloudy
32,7:51 PM,26°F,21°F,81°%,N,10°mph,0°mph,30.22°in,0.0°in,Fair
33,8:51 PM,26°F,20°F,78°%,N,9°mph,0°mph,30.23°in,0.0°in,Fair
34,9:51 PM,25°F,20°F,81°%,N,8°mph,0°mph,30.26°in,0.0°in,Fair
35,10:51 PM,25°F,19°F,78°%,NNE,8°mph,0°mph,30.27°in,0.0°in,Fair
36,11:51 PM,25°F,17°F,72°%,NNE,10°mph,0°mph,30.28°in,0.0°in,Partly Cloudy
37,12:51 AM,23°F,17°F,78°%,NE,6°mph,0°mph,30.28°in,0.0°in,Fair
