,Time,Temperature,Dew Point,Humidity,Wind,Wind Speed,Wind Gust,Pressure,Precip.,Condition
0,1:15 AM,31°F,25°F,79°%,NNE,13°mph,21°mph,29.31°in,0.0°in,Light Freezing Rain
1,1:24 AM,31°F,24°F,76°%,NNE,12°mph,0°mph,29.32°in,0.0°in,Wintry Mix
2,1:27 AM,31°F,24°F,76°%,NNE,12°mph,0°mph,29.33°in,0.0°in,Wintry Mix
3,1:51 AM,30°F,25°F,82°%,N,7°mph,0°mph,29.32°in,0.0°in,Wintry Mix
4,2:51 AM,30°F,24°F,79°%,N,15°mph,0°mph,29.28°in,0.0°in,Wintry Mix
5,3:51 AM,30°F,24°F,79°%,N,14°mph,0°mph,29.30°in,0.0°in,Wintry Mix
6,4:04 AM,30°F,24°F,79°%,NNW,13°mph,0°mph,29.31°in,0.0°in,Wintry Mix
7,4:20 AM,30°F,24°F,79°%,N,13°mph,0°mph,29.29°in,0.0°in,Wintry Mix
8,4:51 AM,30°F,24°F,79°%,N,16°mph,0°mph,29.27°in,0.0°in,Wintry Mix
9,5:41 AM,30°F,23°F,75°%,N,14°mph,21°mph,29.30°in,0.0°in,Cloudy
10,5:51 AM,30°F,23°F,75°%,N,13°mph,22°mph,29.30°in,0.0°in,Cloudy
11,6:23 AM,30°F,22°F,72°%,N,13°mph,24°mph,29.29°in,0.0°in,Light Freezing Rain
12,6:51 AM,29°F,22°F,75°%,N,18°mph,28°mph,29.29°in,0.0°in,Light Freezing Rain
13,7:32 AM,29°F,22°F,75°%,N,15°mph,24°mph,29.32°in,0.0°in,Cloudy
14,7:51 AM,29°F,22°F,75°%,NNE,16°mph,25°mph,29.31°in,0.0°in,Wintry Mix
15,8:02 AM,29°F,23°F,78°%,N,16°mph,24°mph,29.33°in,0.0°in,Wintry Mix
16,8:45 AM,28°F,23°F,80°%,N,12°mph,0°mph,29.38°in,0.0°in,Light Snow and Sleet
17,8:51 AM,29°F,23°F,78°%,N,13°mph,21°mph,29.38°in,0.0°in,Light Snow and Sleet
18,9:37 AM,29°F,23°F,78°%,NNW,14°mph,24°mph,29.42°in,0.0°in,Light Snow
19,9:51 AM,28°F,23°F,81°%,N,15°mph,23°mph,29.42°in,0.0°in,Light Snow
20,10:01 AM,28°F,23°F,81°%,N,14°mph,25°mph,29.44°in,0.0°in,Light Snow
21,10:20 AM,28°F,23°F,81°%,N,14°mph,0°mph,29.45°in,0.0°in,Snow
22,10:27 AM,28°F,23°F,81°%,N,10°mph,20°mph,29.46°in,0.0°in,Snow
23,10:51 AM,28°F,23°F,81°%,N,14°mph,22°mph,29.46°in,0.0°in,Light Snow
24,11:51 AM,28°F,23°F,81°%,N,16°mph,24°mph,29.47°in,0.0°in,Snow
25,12:51 PM,28°F,23°F,81°%,N,14°mph,22°mph,29.47°in,0.0°in,Snow
26,1:21 PM,29°F,24°F,82°%,N,16°mph,0°mph,29.47°in,0.0°in,Light Snow
27,1:51 PM,30°F,24°F,79°%,N,14°mph,0°mph,29.46°in,0.0°in,Light Snow
28,2:26 PM,31°F,24°F,76°%,N,16°mph,25°mph,29.46°in,0.0°in,Light Snow
29,2:51 PM,31°F,24°F,76°%,N,17°mph,26°mph,29.46°in,0.0°in,Light Snow
30,3:02 PM,31°F,24°F,76°%,N,12°mph,0°mph,29.47°in,0.0°in,Light Snow
31,3:17 PM,31°F,25°F,79°%,N,14°mph,0°mph,29.47°in,0.0°in,Light Snow
32,3:51 PM,31°F,25°F,79°%,N,12°mph,0°mph,29.46°in,0.0°in,Light Snow
33,4:34 PM,31°F,26°F,82°%,N,10°mph,0°mph,29.47°in,0.0°in,Light Snow
34,4:51 PM,31°F,26°F,82°%,N,9°mph,0°mph,29.47°in,0.0°in,Light Snow
35,5:51 PM,32°F,24°F,73°%,N,13°mph,0°mph,29.49°in,0.0°in,Light Snow
36,6:51 PM,31°F,23°F,72°%,N,9°mph,0°mph,29.53°in,0.0°in,Light Snow
37,7:35 PM,31°F,22°F,69°%,NNW,14°mph,0°mph,29.55°in,0.0°in,Cloudy
38,7:51 PM,31°F,22°F,69°%,NNW,12°mph,0°mph,29.55°in,0.0°in,Cloudy
39,8:51 PM,30°F,22°F,72°%,NNW,12°mph,0°mph,29.58°in,0.0°in,Cloudy
40,9:51 PM,31°F,22°F,69°%,NNW,7°mph,0°mph,29.60°in,0.0°in,Cloudy
41,10:51 PM,31°F,21°F,67°%,NNW,10°mph,0°mph,29.62°in,0.0°in,Cloudy
42,11:51 PM,30°F,21°F,69°%,NW,8°mph,0°mph,29.64°in,0.0°in,Cloudy
43,12:51 AM,29°F,19°F,67°%,NNW,9°mph,0°mph,29.65°in,0.0°in,Cloudy
